      x1        x2         z
   -1.2405    1.8182   -2.8753
    0.5988    0.5414    0.1716
    1.9256   -1.7491    3.0247
    0.5988   -0.6056    0.2001
   -1.5209   -1.7491   -3.2136
   -1.9530   -0.6056   -0.3614
   -2.6090    2.7781   -4.0767
         0   -1.5334         0
   -0.2832   -0.3083   -0.0284
   -0.6029    0.9247   -0.4731
    0.8891    1.8182    2.4107
    0.8891    2.0340    3.3409
    1.9326    0.5414    0.2862
    2.5853    3.0298    4.6789
         0    3.0298         0
   -0.8614    1.1955   -1.1189
   -0.8614    0.5414   -0.2331
    2.5853    0.9247    0.4700
   -2.6090   -2.6738   -3.6941
   -0.2832    1.3639   -0.4781
    1.9256    2.7781    7.9112
   -2.5647   -1.2848   -0.8591
   -1.7004    1.8182   -3.2858
   -1.9530   -1.2848   -1.4783
    1.9326   -1.7491    2.6341
    0.2919    1.3639    0.5443
   -1.5209    3.0298   -9.1085
   -0.6029   -2.1487   -2.5856
    1.9326    0.9247    0.8227
    1.6335    2.1697    4.6175
   -2.8625   -1.5334   -0.6374
   -0.8614   -2.6738   -4.8995
   -1.9530    0.2747   -0.0661
    0.2919    0.9247    0.2300
   -0.2832   -2.1487   -1.1979
   -0.6029   -0.9637   -0.5656
   -0.8614    1.8182   -2.5577
   -1.7004   -2.1487   -4.8593
    1.9256    0.9247    0.8806
   -0.6029    2.0340   -2.3547
    3.0164         0         0
    3.0164   -2.3049    0.7089
   -2.6090   -2.3049   -2.7674
   -0.8614   -2.3049   -3.9710
    2.5560   -2.3049    2.8433
    1.6335    0.9247    0.9022
    1.9256         0         0
    2.5560   -0.3083    0.0538
   -1.2405    0.5414   -0.2878
    1.9326   -2.7618    6.9725
   -0.2832   -2.3049   -1.4846
    1.3042    0.2747    0.0664
    1.6335   -0.3083    0.0895
   -1.5209   -0.3083   -0.0857
    0.8891    2.7781    5.5150
   -0.6029    1.1955   -0.7564
         0   -0.9637         0
    1.6335    3.0298    9.0815
    2.5853   -2.3049    2.5744
   -1.2405   -2.6738   -6.2284
    1.3042   -2.1487    4.6456
    1.3042    0.9247    0.8227
    2.5560   -1.7491    1.6557
    2.5853    2.1697    2.3628
    1.6335   -1.2848    1.5216
   -1.7004    1.1955   -1.2957
    1.6335    1.8182    3.5696
   -1.2405   -0.9637   -0.8758
   -1.9530    1.1955   -1.2375
   -0.8614   -0.6056   -0.2771
    1.9326    2.1697    4.3509
   -0.2832    2.0340   -1.2515
    2.5853   -1.7491    1.7288
    3.0164   -1.7491    0.3923
   -1.2405   -0.3083   -0.0811
    2.5853    1.8182    1.6601
    0.5988    0.2747    0.0421
    0.8891   -1.2848    1.1788
   -0.2832   -2.6738   -1.8885
   -1.9530    2.0340   -3.9641
   -1.2405    2.7781   -7.4084
    1.9326   -2.3049    5.0494
   -2.8625    0.2747   -0.0215
   -2.8625   -0.3083   -0.0288
    2.5560   -1.2848    0.8477
   -1.9530    3.0298   -8.0780
   -0.6029   -0.6056   -0.1982
    2.5853    2.7781    4.4376
    0.5988   -2.7618    4.4240
    0.8891   -0.3083    0.0740
    1.3042    1.8182    3.4796
    0.2919    0.5414    0.0821
   -2.5647   -0.6056   -0.2014
    1.9326   -2.1487    4.2601
   -0.2832    3.0298   -2.4844
   -2.6090   -1.2848   -0.8234
    0.2919    2.0340    1.2868
    1.3042   -0.6056    0.3658
   -1.5209         0         0
    0.5988   -1.7491    1.6986
   -2.5647   -2.7618   -4.5093
         0    2.1697         0
    1.6335    1.3639    1.6819
         0    1.8182         0
   -2.6090         0         0
    1.9256    0.2747    0.0653
    1.9256   -2.6738    6.2982
   -2.6090    0.2747   -0.0412
   -1.5209    1.1955   -1.3762
    2.5560    1.3639    0.9900
   -2.8625   -1.7491   -0.8406
   -1.9530   -2.3049   -4.6905
    0.2919    1.1955    0.4333
   -2.6090    3.0298   -4.5224
   -2.8625    2.1697   -1.3286
    0.2919   -2.7618    2.1679
   -1.7004   -1.5334   -2.5084
   -0.2832   -0.6056   -0.1030
   -1.7004    2.1697   -4.5790
    1.3042   -2.7618    7.9229
    2.5560   -0.6056    0.1855
    1.9256    1.8182    3.0581
   -0.6029    2.7781   -4.0098
    0.5988   -2.1487    2.6650
    0.5988   -2.6738    4.3024
    2.5853   -2.1487    2.3662
    1.9326    1.8182    3.3382
   -2.5647    1.1955   -0.7888
   -0.6029   -0.3083   -0.0540
   -2.6090   -1.7491   -1.6182
   -1.9530    2.1697   -4.2187
   -1.9530   -1.5334   -2.1622
   -0.8614    0.2747   -0.0592
    2.5853         0         0
    0.8891         0         0
   -1.5209    2.1697   -4.4750
    0.2919   -0.9637    0.2563
    3.0164   -1.2848    0.2124
   -2.6090   -2.1487   -2.3934
   -1.7004    2.0340   -3.9010
   -0.8614    1.3639   -1.2759
    1.9256   -1.2848    1.6866
    3.0164   -2.6738    0.8502
   -1.7004   -0.9637   -0.9484
   -1.2405         0         0
    1.6335    0.5414    0.2784
   -2.8625   -1.2848   -0.4712
   -0.6029   -1.7491   -1.7818
    1.9256   -2.1487    4.6224
    3.0164    3.0298    1.1457
    1.9256    1.3639    1.8345
   -1.7004   -0.3083   -0.0986
   -0.2832   -1.2848   -0.4647
    0.5988    3.0298    5.5706
   -0.8614   -1.5334   -1.8397
   -0.8614    2.7781   -6.0528
    1.3042    0.5414    0.2896
    1.3042         0         0
    2.5560         0         0
         0    0.2747         0
         0    1.3639         0
    0.5988   -0.3083    0.0546
   -1.7004    0.5414   -0.2721
         0   -2.7618         0
   -2.5647    2.7781   -4.5331
    3.0164    1.1955    0.1799
   -2.5647    2.0340   -2.2094
    2.5853   -2.6738    3.5098
         0   -0.3083         0
   -2.5647   -1.7491   -1.6596
    0.2919   -2.1487    1.4416
   -1.2405    1.1955   -1.2698
   -0.6029    2.1697   -2.7874
    0.5988   -2.3049    3.2363
   -1.5209    0.5414   -0.3128
    1.9256   -2.7618    7.8214
   -2.6090    1.8182   -1.7834
   -1.5209    1.3639   -1.9434
    0.2919    0.2747    0.0205
   -2.6090    1.3639   -0.9784
    2.5853   -1.5334    1.2920
    1.3042    3.0298    8.6426
    1.9326    2.7781    7.0031
    2.5560    0.2747    0.0382
    0.2919   -1.7491    0.9042
   -0.6029    1.8182   -1.9318
   -1.7004         0         0
    0.5988         0         0
   -0.8614    3.0298   -7.0252
   -2.8625   -2.7618   -2.0653
   -0.8614   -0.3083   -0.0775
    0.8891    0.2747    0.0582
    1.3042   -1.2848    1.4577
    1.6335   -2.6738    7.4353
   -1.9530    2.7781   -7.6258
   -2.6090   -0.9637   -0.4419
   -1.7004    0.9247   -0.8434
    1.3042    1.1955    1.3248
   -2.5647   -2.3049   -2.6408
   -2.6090    2.1697   -2.2324
   -1.5209    0.9247   -0.7863
   -1.7004    1.3639   -1.9983
   -2.8625    1.8182   -0.8635
   -2.6090    0.9247   -0.4382
   -1.7004   -2.6738   -6.7936
   -2.8625    1.1955   -0.4072
    3.0164    1.8182    0.3840
   -2.5647    3.0298   -4.8610
   -2.5647   -2.1487   -2.4755
    2.5853   -0.3083    0.0478
    2.5560   -1.5334    1.3268
   -0.2832   -1.5334   -0.7107
   -1.2405   -2.3049   -5.5077
    1.9256   -2.3049    5.2661
    1.9326   -1.2848    1.5111
   -2.5647    0.5414   -0.1531
   -2.8625   -2.1487   -1.3360
    1.3042    2.7781    7.8175
    0.8891   -2.6738    5.3945
   -0.2832    1.1955   -0.3822
   -2.5647    1.3639   -0.9986
    3.0164    0.2747    0.0090
   -0.8614   -0.9637   -0.7626
   -1.7004    0.2747   -0.0747
   -2.5647         0         0
    1.6335   -0.6056    0.3402
    1.9256    2.0340    3.6012
   -1.9530    0.9247   -0.7220
    0.8891   -2.3049    4.4258
   -2.8625   -2.6738   -2.0893
    2.5560    2.7781    4.4118
   -0.2832    0.9247   -0.2202
    1.3042   -1.5334    2.4419
   -1.9530   -2.1487   -4.5983
   -0.8614    0.9247   -0.6339
    1.6335    2.7781    8.3566
    2.5560   -2.1487    2.3036
         0    1.1955         0
    1.6335   -2.3049    4.8338
    3.0164   -0.9637    0.1271
   -1.2405    2.0340   -3.7342
    1.9326    1.3639    1.8205
   -1.7004   -1.2848   -1.7967
   -1.9530         0         0
    0.5988   -1.5334    1.1943
   -1.5209   -2.7618   -8.0283
   -0.8614   -2.7618   -5.3367
    2.5560    0.5414    0.1701
   -1.9530   -0.3083   -0.0936
    2.5560   -0.9637    0.5037
    1.9326   -1.5334    1.9814
   -0.6029    1.3639   -1.1286
   -1.2405    1.3639   -1.8790
    0.5988    2.1697    2.6222
   -2.5647   -1.5334   -1.2267
    2.5560    2.0340    2.0772
   -2.5647   -2.6738   -3.9828
    0.2919   -2.3049    1.5621
         0   -2.3049         0
   -2.5647    2.1697   -2.3872
   -0.2832    0.5414   -0.0843
   -1.9530    1.3639   -1.6889
    0.5988    1.8182    1.8589
   -1.7004    2.7781   -8.3558
         0    0.9247         0
   -1.5209    1.8182   -3.2131
   -2.6090   -2.7618   -3.9366
   -1.5209    2.7781   -7.8269
   -0.6029    0.2747   -0.0389
    3.0164    2.7781    0.9247
    2.5853   -1.2848    0.8129
    2.5853    1.3639    1.0670
   -0.6029    3.0298   -5.6504
    1.3042   -0.3083    0.0952
   -2.6090   -1.5334   -1.2467
    1.6335   -0.9637    0.9518
   -1.9530   -0.9637   -0.8027
    1.9326   -0.9637    0.9348
   -1.9530   -1.7491   -3.0947
   -0.2832    2.1697   -1.3192
    0.8891   -2.1487    3.7538
   -0.6029   -2.7618   -4.0460
    1.3042   -1.7491    2.7552
    2.5853   -0.9637    0.4608
    0.8891   -0.9637    0.6869
    1.9326         0         0
         0   -1.2848         0
    0.8891    0.9247    0.6657
   -2.6090    0.5414   -0.1579
    1.6335   -1.5334    2.5691
    2.5560   -2.7618    4.5983
    2.5853    0.2747    0.0410
    0.2919    2.7781    2.1919
   -0.6029   -1.5334   -1.2407
    0.2919   -2.6738    1.9454
    1.9256   -0.6056    0.3471
    3.0164   -0.6056    0.0476
   -0.6029   -2.6738   -3.9695
   -1.9530    1.8182   -3.3085
    0.2919   -0.6056    0.1000
