      x1        x2         z
   -0.9408    0.6568   -0.3232
   -1.6408   -0.8750   -0.7810
   -2.2403   -0.5569   -0.2557
   -3.0367    2.4935   -0.6872
    2.1812   -2.1466    3.9027
    1.6452   -2.7368    7.4364
   -2.3892   -0.8750   -0.5438
   -1.4461   -0.5569   -0.3192
         0    0.6568         0
   -3.0367    2.4517   -0.6186
   -2.2403   -1.2284   -1.0797
   -1.1726   -1.3602   -1.5519
    1.1353    0.6568    0.3543
    1.6452   -0.8750    0.7255
   -1.6408   -2.5897   -6.4385
   -0.9408   -2.1466   -3.4281
   -2.3892    0.9702   -0.5797
   -2.4378    0.6568   -0.3027
   -2.2403   -2.1466   -3.4465
   -0.6561    2.4517   -3.3230
    2.8155    2.4935    2.1847
   -0.9408   -1.2284   -1.2128
   -2.2403    2.4935   -4.6835
    1.6226   -0.2777    0.0841
   -1.4461    2.2143   -4.5437
   -1.1726    2.2143   -4.5494
    1.6452    0.2941    0.0829
    0.8779    2.2143    4.0868
    0.5747   -2.7465    4.0659
   -1.1726    0.9702   -0.9050
   -1.6408    0.6568   -0.4081
   -2.2403   -2.7465   -6.3785
   -0.6561   -1.2284   -0.9485
   -0.6561    0.6568   -0.2549
   -0.9408    1.4692   -1.6648
   -3.0367   -2.7465   -0.8393
    1.6226   -0.8750    0.6925
    0.3211   -1.2284    0.4491
    1.6452   -1.9102    3.8557
   -1.4461   -2.7465   -6.7374
    0.8779    2.4935    4.8602
    2.8155   -1.9102    1.2073
    0.8779    0.2941    0.0687
   -1.4461    0.6568   -0.4229
    2.3420    1.2240    1.0301
         0   -2.7368         0
   -3.0367    0.6568   -0.0412
