      x1        x2         z
   -1.8104    1.4368    0.0093
   -1.3083   -0.3736   -0.1118
   -1.3083    1.8570    0.0101
    1.5431   -1.1045   -0.0476
   -0.3847   -0.3736   -0.5322
    1.5281   -0.6599   -0.0805
    1.5281   -1.8438   -0.0057
    1.5431   -0.8664   -0.0646
   -1.5350   -0.1869   -0.0369
   -1.9779    1.4368    0.0053
   -0.6424    1.6392    0.0869
    0.5764   -0.8664   -0.5009
    0.5764    0.7523    0.5044
    2.0686   -1.1045   -0.0074
    0.1847   -0.9741   -0.6024
   -1.9779   -1.8806   -0.0012
   -1.6783   -0.1869   -0.0222
    0.3601   -1.7224   -0.0856
   -1.9779   -0.8664   -0.0151
    0.7791   -0.6599   -0.4379
    0.3601   -0.8664   -0.6266
    0.7791   -0.8664   -0.4263
   -1.6783         0         0
   -1.3083    0.3930    0.1299
    1.9040    0.7523    0.0219
   -0.8780    1.8708    0.0267
    0.9241    0.3930    0.2578
   -1.5350         0         0
         0   -1.7224   -0.0974
   -1.6783   -0.8664   -0.0418
    1.5431    0.5707    0.0726
   -1.5350    0.9375    0.0661
   -1.8104    0.7523    0.0287
   -1.6783    0.7523    0.0510
   -0.8780   -1.8806   -0.0280
   -0.8780    1.6392    0.0683
    0.5764   -1.1045   -0.3725
    0.7791   -1.1045   -0.2921
    0.5764    1.6392    0.1001
   -0.8780   -1.2601   -0.1628
    1.5281    1.2921    0.0350
   -0.6424    0.9375    0.4151
         0   -0.6599   -0.7378
    1.5431   -0.9741   -0.0586
   -1.6783    1.2921    0.0209
    1.5431    0.9375    0.0557
   -0.9943   -1.8806   -0.0199
    0.3601         0         0
   -0.6424   -1.2601   -0.2389
   -1.5350   -1.2601   -0.0376
   -0.9943    0.3930    0.2347
   -1.9779    0.5707    0.0164
    1.5431    1.4368    0.0221
    0.9241    1.4368    0.1167
    2.0686   -1.2601   -0.0053
   -0.9943   -1.8438   -0.0248
    0.3601    1.4368    0.2412
   -1.6783    1.6392    0.0085
   -1.9779   -0.9741   -0.0141
   -1.9779   -1.8438   -0.0014
   -1.5350    0.7523    0.0779
    2.0686   -0.9741   -0.0091
    0.9241   -0.3736   -0.2883
   -1.9779   -0.6599   -0.0173
   -1.8104    0.2042    0.0148
   -0.9943    1.4368    0.0960
    1.9040    0.2042    0.0103
    0.3601    1.8570    0.0522
    0.5764    0.3930    0.4440
         0   -0.1869   -0.3371
    1.5281   -0.8664   -0.0632
   -1.9779   -0.3736   -0.0138
   -0.9943   -1.2601   -0.1486
    1.5431   -0.1869   -0.0311
    1.9040   -1.8438   -0.0018
   -1.9779   -1.2601   -0.0072
   -0.6424   -0.3736   -0.4108
    1.2509    0.5707    0.1521
    1.2509    1.6392    0.0292
   -0.6424   -0.9741   -0.3826
    2.0686    1.2921    0.0053
    0.1847    0.2042    0.3389
   -1.6783    0.9375    0.0377
   -1.5350   -1.1045   -0.0502
   -1.8104   -1.8806   -0.0022
   -0.9943   -0.6599   -0.3181
   -1.3083    1.6392    0.0256
    1.5281   -1.2601   -0.0349
    1.2509    1.8570    0.0115
    2.0686   -0.1869   -0.0053
   -1.9779    1.8708    0.0011
   -1.6783   -0.3736   -0.0359
    1.9040   -1.8806   -0.0015
    0.7791    0.9375    0.3691
   -1.9779    1.6392    0.0026
    1.9040   -1.7224   -0.0026
    1.2509         0         0
    0.9241   -0.8664   -0.3325
    1.5281   -0.1869   -0.0328
   -1.3083   -1.1045   -0.0949
   -0.6424    0.5707    0.5452
   -1.5350    1.8708    0.0055
   -0.2181   -1.7224   -0.1050
   -0.3847    1.2921    0.2876
    0.7791    0.3930    0.3308
   -0.8780         0         0
   -1.3083   -1.2601   -0.0752
   -0.9943    0.5707    0.3093
   -1.3083   -0.8664   -0.1359
   -0.2181   -0.1869   -0.3276
   -1.3083   -1.8438   -0.0124
    2.0686   -1.8438   -0.0009
    1.2509    0.9375    0.1290
    0.7791   -1.2601   -0.1991
   -0.3847    1.6392    0.1140
    1.9040   -0.1869   -0.0086
    0.9241   -1.2601   -0.1586
    1.5281   -1.1045   -0.0467
   -0.2181    1.8708    0.0571
   -0.2181   -0.3736   -0.5494
    0.3601   -0.6599   -0.7456
   -1.9779   -1.7224   -0.0020
    1.5281   -0.9741   -0.0591
    1.5431   -1.8438   -0.0059
         0   -1.2601   -0.4083
   -0.8780   -0.9741   -0.2974
   -0.2181   -0.9741   -0.6186
   -0.9943    1.6392    0.0467
    1.5431    1.6392    0.0128
         0    1.6392    0.1484
   -1.6783    0.5707    0.0494
   -0.9943    0.7523    0.3065
    1.9040    1.6392    0.0038
    0.9241    0.9375    0.2740
   -1.6783    1.4368    0.0158
    0.5764    1.8570    0.0464
   -1.8104    0.3930    0.0244
   -0.3847         0         0
    1.2509   -1.8438   -0.0148
    0.1847    1.8570    0.0641
   -0.3847   -1.8806   -0.0520
    0.9241   -0.1869   -0.1527
    1.5431   -0.6599   -0.0681
   -1.5350    0.2042    0.0333
    0.3601    1.6392    0.1254
   -1.3083    1.8708    0.0103
   -0.9943   -0.9741   -0.2348
   -0.6424    0.7523    0.4991
    0.1847    0.5707    0.8099
    2.0686    0.3930    0.0086
   -0.8780   -0.8664   -0.3580
    0.1847   -0.3736   -0.6628
    0.3601    0.3930    0.5855
    0.1847    1.2921    0.3381
    0.3601   -0.9741   -0.5684
    0.9241   -0.9741   -0.2554
    1.5431    1.8708    0.0054
   -1.6783    0.3930    0.0416
   -0.2181   -1.2601   -0.3384
   -0.3847    0.9375    0.5424
   -1.9779    0.3930    0.0122
    0.5764    0.5707    0.5381
   -1.8104   -0.3736   -0.0256
   -0.2181    0.7523    0.7500
         0    0.2042    0.4059
    1.9040   -0.9741   -0.0184
   -1.6783   -1.7224   -0.0064
   -1.5350    1.4368    0.0243
    0.9241   -1.8806   -0.0238
   -1.5350   -1.7224   -0.0093
   -0.6424   -0.8664   -0.4974
    0.7791   -1.8438   -0.0334
   -1.8104   -1.8438   -0.0025
         0    0.9375    0.7218
   -1.8104         0         0
   -0.9943   -0.8664   -0.2570
    0.5764    0.9375    0.4515
         0   -1.1045   -0.5479
    0.1847   -1.7224   -0.0898
    2.0686    1.6392    0.0018
    0.1847   -1.1045   -0.5198
   -0.6424    1.8570    0.0388
    1.2509    1.8708    0.0114
    1.5281    0.3930    0.0594
   -1.8104    1.8708    0.0021
   -0.3847    0.7523    0.6700
   -1.8104   -0.1869   -0.0123
    0.3601   -1.8438   -0.0511
    0.9241    0.2042    0.1770
    0.1847   -0.8664   -0.7215
    0.9241   -1.8438   -0.0296
   -1.5350    0.5707    0.0672
    0.7791    1.6392    0.0789
    0.7791    1.8708    0.0308
   -1.3083    1.4368    0.0499
    0.9241   -1.1045   -0.2301
    0.7791   -0.3736   -0.3723
    0.5764    0.2042    0.2582
    1.5431    0.2042    0.0353
   -1.9779    0.7523    0.0150
    0.1847         0         0
   -0.9943    0.9375    0.2694
   -0.6424    0.2042    0.2754
   -0.8780    0.7523    0.3308
    1.2509   -1.7224   -0.0230
    0.7791    0.7523    0.4133
   -0.9943   -0.1869   -0.1241
   -0.2181         0         0
   -0.3847   -0.9741   -0.5862
         0    1.4368    0.2436
   -0.8780    1.2921    0.1597
    1.2509   -1.8806   -0.0123
   -0.3847    0.2042    0.3192
         0    1.2921    0.3615
    0.7791    1.8570    0.0311
    0.3601   -0.1869   -0.2988
         0    0.3930    0.6831
   -1.8104   -0.9741   -0.0230
    1.5281    0.2042    0.0372
   -1.6783   -0.9741   -0.0360
