      x1        x2         z
   -0.3145   -0.5556   -0.5046
    0.6334    1.7479    0.7331
   -1.7247    0.2967   -0.0489
   -2.9031    1.5818   -0.9081
    3.0618    2.5090   -0.6409
   -2.2586    1.7479   -0.5653
   -1.6126    0.9298   -0.0351
   -0.3145    1.9279    0.8704
    1.2983   -0.8417   -0.1847
    0.6334    1.1519    0.7773
   -2.7707   -1.6039    0.9962
    1.2983   -0.3094   -0.0814
    2.2922   -1.6039    0.6024
    0.3119    2.5090    0.5571
    2.5464         0         0
   -1.1186   -0.8417   -0.3365
    2.6557   -0.8417    0.6444
   -0.9401    1.5818    0.5660
   -1.1186   -2.7585   -0.1792
    2.6557   -1.7989    0.8323
    0.3119   -3.0138   -0.1312
    1.9283   -1.2175    0.3115
   -0.9401   -1.6039   -0.5728
    0.6334   -2.1076   -0.6404
   -1.1186   -3.0138   -0.0611
   -1.1186    1.5818    0.4704
   -0.3145         0         0
    3.0618    1.5818   -1.0658
    3.0618    1.1519   -0.8343
    3.0618   -2.7585    0.3728
   -2.7707   -0.5556    0.4473
   -0.3145   -0.3094   -0.2904
    2.5464    2.5090   -0.5059
    0.6334    0.6294    0.4326
    0.8757   -2.2443   -0.5255
   -2.7707    0.2967   -0.2860
   -1.1186    0.9298    0.3379
   -1.1186    2.5090    0.2485
    2.5464   -1.7989    0.8150
    3.0618    0.2967   -0.2660
   -0.3145    1.1519    0.7980
         0    0.6294    0.5461
   -2.7707    0.9298   -0.7213
   -1.6126   -2.2443    0.0335
   -2.0126    2.7486   -0.1531
   -2.0126   -2.7585    0.1622
   -2.2586   -1.2175    0.5524
    0.6334   -1.6039   -0.8355
    1.9283   -2.2443    0.2950
   -0.9401    1.9279    0.5387
   -0.9401    0.6294    0.3783
    0.3119         0         0
    1.2983    1.9279    0.2277
   -0.3145    0.9298    0.7328
   -0.9401   -2.2443   -0.4616
    1.5159    1.7479    0.0501
    2.6557    0.9298   -0.7097
    3.0618    0.9298   -0.8208
   -2.0126    2.8169   -0.1422
    2.6557    1.7479   -0.9063
   -2.7707   -3.0138    0.1244
    1.9283   -1.7989    0.3573
    2.5464    0.9298   -0.6522
   -1.6126    1.1519   -0.0351
   -0.6367   -0.3094   -0.2602
   -1.6126   -2.1076    0.0366
    3.0618   -1.6039    1.0085
    0.8757   -2.7585   -0.2281
    0.6334    2.7486    0.2925
    3.0618    1.9279   -0.9823
    2.6557    0.6294   -0.5403
    1.9283    2.8169   -0.1138
   -1.7247   -2.7585    0.0534
    2.5464   -2.2443    0.6391
   -2.0126   -0.3094    0.1410
   -0.9401    2.5090    0.3694
   -2.2586    2.7486   -0.2607
   -0.3145    2.8169    0.2907
    2.6557   -2.2443    0.7595
    1.5159   -2.1076   -0.0481
   -2.2586         0         0
    1.9283    0.2967   -0.1117
    0.6334   -2.2443   -0.5766
    0.6334    2.8169    0.2661
    0.8757   -0.3094   -0.2049
    0.8757   -2.1076   -0.5427
    1.2983   -1.6039   -0.2617
    0.6334   -0.3094   -0.2214
    2.6557    2.8169   -0.2614
   -2.9031    1.1519   -0.9724
         0   -0.5556   -0.4864
    1.9283    0.6294   -0.2184
    1.5159   -0.5556   -0.0317
   -2.2586    0.6294   -0.3471
   -1.1186   -0.3094   -0.1425
   -1.6126   -1.2175    0.0396
   -2.9031   -2.7585    0.3968
   -2.2586   -3.0138    0.0781
   -2.7707    2.8169   -0.3076
    0.8757   -3.0138   -0.0739
   -2.7707    2.5090   -0.5061
    0.3119   -0.5556   -0.5508
    1.9283         0         0
   -0.3145   -1.2175   -0.8453
    0.8757    0.2967    0.1838
    1.2983   -2.2443   -0.1930
    2.5464   -1.2175    0.7125
   -1.7247   -1.6039    0.1575
   -2.2586   -2.1076    0.4956
    2.2922    2.8169   -0.2011
   -1.6126   -1.7989    0.0414
   -2.0126   -1.7989    0.4502
    1.2983    1.7479    0.2881
   -1.6126    2.5090   -0.0245
   -0.9401    2.7486    0.2483
   -2.7707    2.7486   -0.3719
    0.8757   -0.5556   -0.3184
   -1.7247   -2.2443    0.1297
    2.6557   -2.1076    0.7563
   -0.3145   -3.0138   -0.1174
    0.6334   -2.7585   -0.3196
    0.8757    1.7479    0.6144
   -2.9031    2.8169   -0.2969
    2.2922    1.1519   -0.5955
   -2.0126    0.9298   -0.3577
   -0.6367         0         0
    0.3119   -0.3094   -0.3063
   -2.0126   -3.0138    0.0502
    1.2983   -1.2175   -0.2616
    2.6557    1.5818   -0.8491
    2.6557   -1.6039    0.9024
    2.6557   -3.0138    0.1112
   -1.7247   -2.1076    0.1247
         0   -2.7585   -0.3891
   -0.3145    1.7479    0.8478
   -0.9401    2.8169    0.2000
    0.6334    0.9298    0.6737
    1.2983   -1.7989   -0.2439
    0.8757         0         0
   -2.7707    1.9279   -0.8073
   -2.7707    1.7479   -0.9217
   -2.2586    2.8169   -0.1937
   -2.9031    0.9298   -0.8269
   -0.6367   -2.1076   -0.7390
   -2.0126    1.7479   -0.4512
    1.9283   -3.0138    0.0442
   -0.9401   -3.0138   -0.0819
   -0.6367    2.5090    0.4527
    1.2983    1.1519    0.2347
    2.5464    0.2967   -0.2260
    0.3119    0.6294    0.5905
    0.8757    1.9279    0.5924
    1.9283    1.7479   -0.3419
    0.6334   -1.7989   -0.8434
    2.5464   -0.3094    0.2739
   -0.9401   -0.5556   -0.3176
   -2.9031    2.5090   -0.5816
   -0.9401    1.1519    0.5684
         0    1.9279    1.0260
    1.2983    0.6294    0.1470
   -2.0126   -1.2175    0.3942
   -2.7707    1.5818   -0.9932
   -0.6367    1.7479    0.8509
   -2.2586    0.2967   -0.2011
   -0.6367   -1.6039   -0.7430
    0.8757   -0.8417   -0.4886
         0   -0.8417   -0.7375
   -1.7247    0.6294   -0.0851
   -1.1186    1.9279    0.4465
   -1.6126    1.5818   -0.0442
   -1.6126   -3.0138    0.0052
   -1.1186    2.7486    0.1560
         0         0         0
    2.6557         0         0
    0.6334   -0.5556   -0.4534
   -0.3145    0.6294    0.5726
   -1.6126    2.7486   -0.0153
   -0.3145    2.5090    0.5141
    0.6334   -1.2175   -0.7580
    1.5159    1.5818    0.0542
    1.2983         0         0
