      x1        x2         z
    2.6557    2.8169   -0.2614
    2.5464    1.7479   -0.8234
    0.8757    1.7479    0.6144
    2.6557    1.9279   -0.8973
    2.2922    0.2967   -0.2069
   -1.1186   -0.5556   -0.2275
   -0.9401         0         0
   -0.9401   -0.8417   -0.4339
    2.2922   -1.7989    0.6708
    2.6557   -2.2443    0.7595
         0    2.7486    0.3814
    0.8757    1.9279    0.5924
   -0.6367   -2.2443   -0.6198
    1.5159   -0.5556   -0.0317
   -1.7247   -0.3094    0.0507
   -2.9031   -1.6039    1.0460
   -1.6126   -0.5556    0.0219
   -2.7707   -2.7585    0.3194
    1.9283    1.9279   -0.3112
   -1.7247   -1.7989    0.1549
         0   -1.6039   -0.9710
   -1.6126    1.1519   -0.0351
    2.6557   -0.8417    0.6444
    2.6557    2.5090   -0.5443
   -2.2586    2.7486   -0.2607
   -2.2586   -2.7585    0.2457
   -1.6126    2.7486   -0.0153
   -2.9031    1.1519   -0.9724
   -0.6367   -3.0138   -0.0931
   -2.2586   -0.8417    0.4879
   -1.6126    0.9298   -0.0351
    0.6334   -0.8417   -0.6151
    1.2983   -0.5556   -0.1529
   -2.9031    2.5090   -0.5816
   -2.0126    2.7486   -0.1531
   -2.0126         0         0
   -0.3145   -1.2175   -0.8453
    3.0618    0.9298   -0.8208
   -2.7707   -1.2175    0.8091
    2.5464    2.5090   -0.5059
    2.5464   -2.1076    0.7373
    1.9283    2.8169   -0.1138
   -2.0126    0.9298   -0.3577
    1.2983         0         0
   -2.2586   -1.7989    0.6758
   -2.0126    1.7479   -0.4512
    0.6334   -2.2443   -0.5766
   -0.6367    1.5818    0.8359
   -0.9401   -3.0138   -0.0819
   -2.9031    1.7479   -1.0149
         0         0         0
    1.2983    0.6294    0.1470
   -1.7247    0.9298   -0.1264
    1.2983   -2.7585   -0.0919
   -0.6367   -0.3094   -0.2602
    0.6334   -0.3094   -0.2214
   -0.3145   -1.6039   -0.9791
   -2.7707    1.1519   -0.9231
    2.2922   -3.0138    0.0867
    1.9283    1.7479   -0.3419
    3.0618   -2.1076    0.9355
    1.5159    1.9279    0.0480
   -2.9031         0         0
    0.6334    2.5090    0.5114
    0.8757    0.9298    0.5163
   -1.1186    1.9279    0.4465
   -2.9031    0.6294   -0.6198
    1.5159   -1.2175   -0.0558
    0.3119    1.5818    0.8980
   -2.9031   -1.2175    0.9290
   -1.7247    2.5090   -0.0853
   -2.7707   -0.3094    0.2947
         0    0.2967    0.2762
    2.2922    0.9298   -0.5643
   -2.9031   -2.7585    0.3968
    3.0618   -0.8417    0.6927
   -2.7707    1.5818   -0.9932
    2.5464    2.8169   -0.2847
   -1.6126   -1.2175    0.0396
   -1.7247   -3.0138    0.0210
    1.9283   -0.8417    0.2435
    2.2922   -1.6039    0.6024
    3.0618   -2.2443    0.7634
   -2.7707   -3.0138    0.1244
   -2.0126   -1.6039    0.3889
   -2.0126    1.5818   -0.3895
   -1.1186    1.1519    0.4287
   -0.9401    2.5090    0.3694
    2.5464   -1.7989    0.8150
    1.5159   -0.3094   -0.0158
   -2.2586    1.7479   -0.5653
   -2.0126    2.8169   -0.1422
    0.3119   -1.2175   -0.8736
    0.8757   -2.2443   -0.5255
   -1.7247         0         0
   -0.3145   -3.0138   -0.1174
    0.8757    2.7486    0.2568
         0    1.5818    1.0462
    1.2983    2.5090    0.1452
         0    1.7479    1.0115
    0.6334    1.1519    0.7773
   -2.9031   -3.0138    0.1357
    2.6557    0.2967   -0.2550
    2.2922   -2.2443    0.5161
   -0.6367   -2.7585   -0.2848
   -0.6367    1.7479    0.8509
         0   -3.0138   -0.1331
    0.8757    2.8169    0.2205
   -2.2586   -3.0138    0.0781
   -0.6367   -0.8417   -0.5616
    1.5159         0         0
   -2.0126   -2.1076    0.4026
   -0.6367   -0.5556   -0.4318
   -0.3145    2.7486    0.3432
   -2.7707   -1.7989    0.9205
   -2.2586   -0.5556    0.3235
   -2.2586    0.2967   -0.2011
    2.5464    0.9298   -0.6522
    0.6334    1.7479    0.7331
    1.9283    1.5818   -0.3513
   -2.9031   -0.3094    0.2805
    0.3119   -2.1076   -0.8104
   -1.7247    2.7486   -0.0558
         0    2.5090    0.5712
    0.3119   -0.3094   -0.3063
   -1.6126    0.2967   -0.0111
    0.6334   -3.0138   -0.0951
    1.5159    2.5090    0.0329
    1.5159    2.7486    0.0202
    2.2922    2.7486   -0.2345
    3.0618   -0.3094    0.2926
    1.2983   -1.6039   -0.2617
    1.2983   -3.0138   -0.0324
    1.2983    1.5818    0.2831
   -2.7707         0         0
   -2.0126   -0.8417    0.3069
    1.2983    1.7479    0.2881
    1.9283   -1.6039    0.3335
    2.6557         0         0
    1.9283         0         0
   -2.2586    0.9298   -0.4685
    1.5159   -1.6039   -0.0508
    2.2922    1.1519   -0.5955
    0.6334   -2.7585   -0.3196
    2.6557   -3.0138    0.1112
   -0.3145   -2.7585   -0.3678
    0.8757   -0.3094   -0.2049
    0.6334   -1.7989   -0.8434
   -2.9031   -0.8417    0.7432
    0.3119    0.2967    0.2715
    1.5159    0.6294    0.0292
   -2.9031    0.2967   -0.2720
    1.2983   -1.2175   -0.2616
    2.6557    0.6294   -0.5403
    2.2922   -0.8417    0.5297
   -1.7247    0.2967   -0.0489
    1.5159    1.7479    0.0501
    2.2922    2.5090   -0.3519
   -2.7707   -0.8417    0.6540
   -2.0126    1.9279   -0.3612
    0.6334    1.5818    0.8409
   -1.1186    0.6294    0.2546
    1.2983   -0.3094   -0.0814
   -0.9401   -1.6039   -0.5728
   -2.9031   -1.7989    0.9256
    1.2983    0.9298    0.1955
    0.8757    0.6294    0.3576
   -0.9401   -1.2175   -0.5918
    1.2983    0.2967    0.0721
    1.5159    1.1519    0.0486
   -2.9031   -2.1076    0.7828
    1.9283    0.2967   -0.1117
   -2.2586    2.5090   -0.3458
    3.0618    1.5818   -1.0658
         0   -2.1076   -0.8355
         0    1.9279    1.0260
    1.9283    0.9298   -0.2868
    2.5464    1.1519   -0.7880
    3.0618    2.8169   -0.3274
   -2.0126   -1.7989    0.4502
   -1.1186    2.5090    0.2485
    2.6557   -1.6039    0.9024
   -0.6367    1.1519    0.6882
   -2.7707   -0.5556    0.4473
    0.3119    1.1519    0.8439
   -1.1186   -0.3094   -0.1425
   -0.3145   -0.5556   -0.5046
   -1.6126    1.9279   -0.0397
    1.2983   -0.8417   -0.1847
   -1.7247    2.8169   -0.0474
    1.2983    2.7486    0.1043
         0   -0.8417   -0.7375
   -2.2586   -1.2175    0.5524
   -1.7247    1.1519   -0.1481
    2.2922    0.6294   -0.4135
   -0.6367   -1.6039   -0.7430
    1.9283   -2.7585    0.1283
   -0.9401   -0.3094   -0.1752
   -0.6367    2.5090    0.4527
    2.6557    2.7486   -0.3498
   -0.6367    2.7486    0.2798
   -0.6367    0.9298    0.6091
    1.9283    1.1519   -0.3445
    2.2922    1.9279   -0.6308
   -1.7247   -0.8417    0.1095
   -1.6126   -2.1076    0.0366
   -2.9031    2.8169   -0.2969
    2.5464    0.2967   -0.2260
         0    0.6294    0.5461
    0.3119   -1.6039   -0.9670
    0.3119    1.9279    0.8367
   -2.2586         0         0
   -0.9401    0.2967    0.1661
   -2.7707   -1.6039    0.9962
    1.9283    0.6294   -0.2184
   -1.1186    1.7479    0.4166
    2.6557   -2.1076    0.7563
   -2.2586    0.6294   -0.3471
   -1.1186    0.9298    0.3379
   -2.9031    0.9298   -0.8269
    2.6557   -0.3094    0.2632
   -1.7247    1.9279   -0.1340
    2.5464   -3.0138    0.1099
    0.6334   -0.5556   -0.4534
   -0.6367    2.8169    0.2814
    1.9283   -2.1076    0.2960
   -2.7707    2.7486   -0.3719
    1.9283   -3.0138    0.0442
   -1.1186   -1.7989   -0.4031
   -1.6126   -2.2443    0.0335
    1.5159   -2.7585   -0.0221
    0.6334   -1.6039   -0.8355
   -1.1186   -1.6039   -0.4348
   -2.7707    1.9279   -0.8073
    0.6334   -2.1076   -0.6404
   -2.0126    0.2967   -0.1269
    2.5464    0.6294   -0.5141
   -2.9031   -0.5556    0.5597
    0.3119    2.8169    0.3147
   -1.1186    2.8169    0.1514
    2.6557   -2.7585    0.3459
    0.8757   -1.2175   -0.5428
   -0.3145   -0.3094   -0.2904
         0    2.8169    0.3139
   -1.7247   -0.5556    0.0760
    0.3119    0.6294    0.5905
    3.0618    0.6294   -0.6012
   -1.7247   -2.7585    0.0534
   -0.9401   -2.7585   -0.2371
   -1.6126    1.7479   -0.0447
   -2.7707    0.2967   -0.2860
    2.5464         0         0
   -0.6367   -1.7989   -0.7655
   -1.6126    1.5818   -0.0442
   -1.1186    2.7486    0.1560
   -2.9031    1.5818   -0.9081
    1.2983    2.8169    0.0887
    2.5464   -1.6039    0.7743
    1.9283    2.5090   -0.2176
    1.5159    0.2967    0.0167
    0.8757   -0.8417   -0.4886
    0.8757    1.1519    0.6193
   -0.9401    1.5818    0.5660
   -0.9401    2.7486    0.2483
   -0.3145    2.8169    0.2907
    0.8757   -0.5556   -0.3184
    0.3119    2.5090    0.5571
   -0.3145    0.9298    0.7328
    0.3119         0         0
   -0.9401   -1.7989   -0.6064
    1.2983   -2.2443   -0.1930
    0.8757   -2.1076   -0.5427
   -0.9401   -2.1076   -0.4579
    0.6334    0.6294    0.4326
   -2.2586    1.9279   -0.5482
   -2.9031   -2.2443    0.7447
    3.0618    2.5090   -0.6409
         0    1.1519    0.8686
   -1.6126    0.6294   -0.0254
   -0.6367    0.2967    0.2579
   -2.2586    1.1519   -0.6309
   -1.7247    1.5818   -0.1502
    1.5159   -1.7989   -0.0514
    2.2922    1.5818   -0.6657
    2.6557   -1.2175    0.8750
   -0.9401    2.8169    0.2000
    3.0618    0.2967   -0.2660
    0.6334         0         0
