      x1        x2         z
   -1.8438    1.3745    0.4383
   -1.8438   -3.1851    0.0000
    1.7910   -2.2740    0.1106
   -2.3054         0    0.0725
         0    2.7296    0.0172
    1.4695    1.2835    0.0065
    2.2655   -0.9657    0.2028
   -2.3054    1.2835    0.1666
    0.8820   -1.6551    0.6154
   -2.3054   -2.2740    0.0000
    3.1648   -0.9657    0.0096
    0.8820    1.3745    0.0296
   -1.8438    2.7296    0.0259
         0   -2.2740    0.0797
   -3.0659   -0.9657    0.0003
   -1.6423   -2.2740    0.0002
    3.1648    2.5575    0.0000
   -2.8559    1.2835    0.0304
   -1.8438    2.5575    0.0439
    0.5823    1.3745    0.0679
    3.1648    2.7296    0.0000
    2.7864   -2.2740    0.0075
    3.1648         0    0.0033
    2.2655         0    0.0748
   -2.3054   -0.6209    0.0126
    1.4695   -0.6209    0.6799
    2.7864   -0.3034    0.0239
    1.7910   -3.1851    0.0049
   -2.8559    1.6704    0.0219
   -3.0659    2.5575    0.0013
   -2.3054    2.5575    0.0177
   -3.0659   -0.6209    0.0011
    0.3224    2.5575    0.0139
   -2.3054    0.8697    0.1616
   -0.8171    1.6704    0.6338
   -2.3054   -2.6017    0.0000
   -0.2894   -0.9657    0.2113
   -0.5935    0.8697    0.9014
   -0.2894    2.0107    0.2033
   -2.1895   -1.6551    0.0003
    0.3224   -2.2740    0.1363
   -1.6423   -2.1646    0.0003
   -2.1895    2.5575    0.0212
   -0.5935   -1.6551    0.0495
   -0.2894   -3.1851    0.0016
    2.4900   -1.3099    0.1004
    1.2987    1.2835    0.0103
   -1.6423         0    0.2255
    2.4900   -1.6551    0.0694
    3.1648   -2.1646    0.0026
         0   -0.6209    0.3702
   -2.1895    1.3745    0.2042
    0.8820    0.5506    0.1207
    1.4695   -2.2740    0.1732
    2.4900    2.7296    0.0000
    2.2655   -2.6017    0.0148
   -2.8559   -1.3099    0.0002
   -1.2851   -1.6551    0.0045
    2.4900   -0.6209    0.0898
    2.7864   -3.1851    0.0003
         0    2.0107    0.1311
   -0.8171   -0.6209    0.1118
   -2.8559   -2.1646    0.0000
   -1.6423    1.3745    0.5789
    0.8820   -2.6017    0.0788
    2.4900    1.3745    0.0004
    1.7910    2.7296    0.0000
   -1.8438   -2.2740    0.0001
    0.3224   -0.3034    0.4181
    2.2655    2.5575    0.0000
    0.8820   -1.6093    0.7266
    2.2655    0.8697    0.0067
    2.2655   -3.1851    0.0017
         0    1.2835    0.3342
   -2.8559    0.2898    0.0200
   -0.8171    2.7296    0.0519
    2.2655    0.5506    0.0165
   -3.0659    0.2898    0.0085
   -0.2894   -2.1646    0.0516
   -3.0659         0    0.0048
   -1.2851    1.6704    0.6451
    2.7864    1.2835    0.0002
   -0.2894   -0.3034    0.2206
   -3.0659    1.3745    0.0114
   -2.1895    2.8922    0.0062
    0.5823    0.8697    0.1020
    2.7864   -2.1646    0.0099
    0.5823   -2.6017    0.0660
   -0.8171   -1.6551    0.0236
   -1.2851   -0.3034    0.1823
         0   -2.1646    0.0914
    1.7910    1.2835    0.0036
   -1.2851    1.3745    0.7216
   -2.8559    2.5575    0.0027
    0.8820    2.8922    0.0008
    2.2655    1.3745    0.0008
   -0.2894   -2.6017    0.0151
   -2.1895    0.8697    0.2322
   -0.8171    0.2898    0.6463
    1.2987   -0.9657    0.8740
   -0.5935    2.7296    0.0408
    3.1648   -1.6551    0.0060
    2.2655   -0.3034    0.1282
    1.4695    0.5506    0.0684
    3.1648    1.6704    0.0000
   -0.5935    1.6704    0.5442
   -1.2851         0    0.3683
   -1.8438   -1.6551    0.0006
   -1.6423    2.0107    0.2417
   -1.2851    2.7296    0.0490
    0.3224   -1.6093    0.3995
    0.3224    1.3745    0.1489
   -2.1895   -3.1851    0.0000
    0.5823    1.6704    0.0571
    0.8820   -0.9657    0.9331
   -1.8438    2.0107    0.1680
   -1.6423    2.5575    0.0607
    1.2987   -2.2740    0.1795
   -0.5935    2.0107    0.2775
    2.7864    0.5506    0.0037
   -1.6423    1.2835    0.6634
    2.7864    2.8922    0.0000
   -1.6423    2.7296    0.0317
    1.2987    2.8922    0.0002
   -0.5935    1.2835    0.7450
    0.3224    2.0107    0.0607
    2.7864    2.5575    0.0000
    2.7864    2.7296    0.0000
    2.2655   -0.6209    0.1886
         0   -1.3099    0.3601
   -2.1895   -0.6209    0.0163
    1.2987    0.8697    0.0351
   -2.8559   -1.6551    0.0000
   -1.6423    0.5506    0.5608
    2.4900   -2.2740    0.0224
    1.2987    2.0107    0.0020
    2.2655    2.8922    0.0000
   -1.2851    2.5575    0.0860
    0.5823   -2.2740    0.1521
    0.5823    2.7296    0.0040
   -2.8559   -0.6209    0.0024
   -3.0659   -1.6551    0.0000
   -1.8438   -1.3099    0.0026
    1.7910   -1.6551    0.3318
    0.5823         0    0.3485
   -3.0659    2.8922    0.0004
   -2.8559         0    0.0125
   -1.2851   -3.1851    0.0000
   -1.2851   -0.9657    0.0241
    2.7864   -1.6551    0.0265
   -1.8438    0.5506    0.4191
   -1.2851   -2.1646    0.0014
   -0.5935    1.3745    0.7636
   -3.0659   -1.6093    0.0000
    1.7910    2.5575    0.0000
    2.7864   -0.6209    0.0384
    0.5823   -0.3034    0.5572
    1.4695    0.2898    0.1449
   -1.6423   -1.3099    0.0040
    1.4695   -3.1851    0.0067
    2.4900   -3.1851    0.0009
    0.5823   -0.6209    0.7658
   -0.2894    0.2898    0.3974
   -3.0659    0.5506    0.0118
    0.8820    2.0107    0.0102
    0.3224    0.5506    0.1843
   -0.5935    0.2898    0.5438
    1.2987   -3.1851    0.0076
    1.7910    0.8697    0.0151
   -2.1895   -1.6093    0.0003
    1.4695   -0.3034    0.5202
   -2.1895   -0.3034    0.0451
   -2.3054   -0.9657    0.0039
   -1.2851    0.2898    0.6051
    0.5823   -1.6093    0.5829
    0.8820    1.6704    0.0188
   -1.2851   -1.3099    0.0101
    2.4900    0.5506    0.0096
   -3.0659   -0.3034    0.0025
    2.4900    2.0107    0.0000
