      x1        x2         z
   -1.6408   -0.8750   -0.7810
   -1.4461   -0.8750   -0.8262
   -1.1726    3.1405   -9.0320
    0.3211    1.6268    0.8861
    2.1812   -1.3602    1.5278
    0.8779   -1.2284    1.2606
    0.3211   -2.7465    2.1842
   -1.6408   -1.3602   -1.6941
    2.3420    1.2240    1.0301
    0.5747    2.4935    3.4080
   -3.0367    2.4935   -0.6872
    1.6226   -1.2284    1.5740
   -2.2403    3.1405   -8.4472
   -0.3282   -1.9102   -1.2640
   -1.6408   -2.1466   -4.9960
   -0.9408         0         0
   -0.9408    0.6568   -0.3232
   -1.4461   -2.7368   -7.4815
   -0.6561   -2.7465   -4.8071
   -1.1726   -0.2777   -0.0724
    2.3420    2.4517    4.6593
   -1.1726    0.9702   -0.9050
   -1.6408   -2.7368   -7.0470
    1.6226         0         0
    2.7766    0.6568    0.1653
    2.8155    2.2143    1.6455
   -2.2403   -2.5897   -5.6532
   -2.2403    2.4935   -4.6835
         0         0         0
    1.1353    3.1405    9.1182
    0.8779    2.4935    4.8602
    1.6226   -0.2777    0.0841
    1.1353    1.6268    2.5219
   -2.2403    0.6568   -0.3550
   -3.0367    1.4692   -0.2389
   -0.9408   -2.7368   -5.9566
    2.8155   -0.5569    0.1035
   -2.2403   -2.7465   -6.3785
    1.6452    2.4935    5.8706
   -0.3282    2.4935   -2.0406
    2.7766    1.4692    0.6979
   -2.4378    1.2240   -1.0087
   -0.9408    2.4935   -5.4954
    2.8155    0.9702    0.3124
    2.8155    0.6568    0.1436
   -3.0367   -2.5897   -0.7006
    2.7766   -1.9102    1.2998
         0    2.4935         0
    1.1353   -2.5897    6.2365
    2.8155   -0.2777    0.0243
   -1.1726    0.6568   -0.4201
    2.7766   -2.1466    1.7812
   -1.1726   -2.7465   -6.6659
    1.1353    1.4692    1.9177
    0.8779   -0.2777    0.0570
   -1.4461    3.1405   -9.5098
    2.7766   -2.7465    2.7352
   -0.9408    1.4692   -1.6648
   -2.4378    2.4517   -4.0290
    1.6452    3.1405   10.1315
   -1.4461   -2.5897   -6.2716
    1.6226    2.4935    6.5511
    0.5747   -1.2284    0.8534
   -3.0367   -2.7368   -0.7162
   -1.6408   -1.9102   -3.9842
   -0.3282    1.4692   -0.7131
   -1.4461   -2.1466   -4.6513
   -3.0367    1.6268   -0.2595
    0.5747    0.9702    0.4606
         0   -2.1466         0
    1.6226    0.6568    0.4553
    2.7766   -0.2777    0.0274
   -2.3892    0.2941   -0.0604
         0   -1.2284         0
         0   -2.5897         0
    2.7766    2.4935    2.3467
   -0.3282    3.1405   -3.1568
   -2.2403    2.4517   -4.2926
   -2.4378   -2.5897   -4.6357
   -0.6561   -1.9102   -2.4342
         0   -0.2777         0
   -1.6408   -2.7465   -7.4174
    2.3420   -1.2284    1.1312
   -3.0367   -1.9102   -0.3738
    0.8779    1.6268    2.1747
   -2.4378    0.9702   -0.6246
   -1.4461    0.6568   -0.4229
    1.1353    2.2143    4.7407
   -2.4378    0.6568   -0.3027
    2.3420    3.1405    6.5931
    1.1353   -2.7465    7.3200
    2.3420    1.6268    1.8051
   -3.0367   -0.2777   -0.0073
   -0.9408    3.1405   -7.9070
    0.3211   -1.3602    0.6049
   -2.4378   -2.1466   -3.2088
   -2.2403   -1.9102   -3.0271
   -1.1726    1.4692   -1.7987
    0.5747   -1.9102    1.8342
   -0.9408    0.9702   -0.7024
   -0.6561    1.6268   -1.7573
    0.3211    0.6568    0.1254
    2.8155    2.4935    2.1847
    2.3420    0.9702    0.7114
    0.3211   -2.7368    2.2342
    0.3211    2.2143    1.4364
    1.6452    1.4692    2.3247
   -0.3282   -0.5569   -0.0983
         0   -1.3602         0
    2.1812    0.6568    0.3487
    2.3420   -2.5897    4.4269
    0.8779   -2.1466    3.7472
   -0.6561   -1.2284   -0.9485
    2.7766    2.2143    1.7503
   -1.4461    2.2143   -4.5437
    0.5747    3.1405    5.3642
   -0.6561    1.4692   -1.4089
    2.1812    2.4935    4.8938
   -0.9408   -0.2777   -0.0649
    0.5747         0         0
   -2.3892    2.4517   -4.4922
   -1.1726    2.4935   -6.2549
   -2.3892   -1.3602   -1.1697
   -0.6561   -0.2777   -0.0507
   -3.0367    0.2941   -0.0087
         0    0.6568         0
    0.8779    1.2240    1.0429
   -2.3892   -0.8750   -0.5438
   -1.1726         0         0
   -2.3892    3.1405   -7.2186
    2.1812   -2.1466    3.9027
    2.3420   -1.9102    2.4343
   -0.3282   -2.5897   -2.1184
   -0.9408    2.2143   -3.6968
    0.3211    0.9702    0.3233
    2.3420   -2.1466    3.3562
    0.3211    2.4935    1.9796
   -2.3892    1.6268   -1.6841
   -2.3892    1.2240   -1.0076
    1.6452   -1.2284    1.4183
    1.1353    0.6568    0.3543
    1.1353   -1.2284    1.4058
    0.3211   -2.5897    2.2951
   -1.4461   -0.5569   -0.3192
   -1.6408         0         0
   -1.1726    1.2240   -1.5190
   -0.3282         0         0
    2.1812   -0.5569    0.2401
   -0.9408   -0.5569   -0.2449
   -2.2403   -2.1466   -3.4465
   -1.4461    1.2240   -1.3405
    1.1353    2.4935    5.7046
    2.3420   -1.3602    1.4380
    0.8779    0.9702    0.7152
   -0.6561         0         0
    2.7766    0.2941    0.0323
   -2.3892   -1.2284   -1.0602
    1.6452   -0.2777    0.0777
    2.8155   -2.7465    2.4026
   -1.6408    1.2240   -1.3778
    1.6226   -2.1466    4.6720
   -0.3282    0.2941   -0.0272
   -1.4461    1.6268   -2.4026
    0.3211   -2.1466    1.3672
    0.3211    1.4692    0.6587
    0.5747   -0.2777    0.0402
   -0.9408   -2.5897   -5.3067
         0    1.6268         0
   -2.3892   -2.1466   -3.1099
    0.5747    1.4692    1.2712
   -3.0367    2.2143   -0.4647
    2.1812    1.2240    1.2817
   -2.2403   -1.3602   -1.4679
    1.6226    1.4692    1.9601
   -0.9408    2.4517   -4.5438
    0.8779   -1.3602    1.3930
    1.1353    2.4517    5.5212
    1.6452    2.2143    4.6210
    1.6452   -2.7465    7.6218
    0.5747    1.6268    1.5667
   -2.4378   -2.7368   -4.7239
    1.1353    0.2941    0.0780
   -2.3892   -0.2777   -0.0556
   -2.2403         0         0
   -1.6408    2.4517   -6.3476
   -0.9408   -0.8750   -0.5963
    0.3211   -1.2284    0.4491
    2.8155    1.4692    0.7117
    2.1812    0.2941    0.0734
    1.6452    0.2941    0.0829
         0    0.9702         0
    2.8155   -2.5897    1.9919
    1.1353   -0.5569    0.3025
    1.6226    0.9702    0.8643
   -2.3892   -2.7368   -5.4748
         0   -2.7368         0
    1.1353    1.2240    1.3693
   -0.6561   -2.7368   -4.5617
    2.3420         0         0
    2.7766   -1.2284    0.5772
   -3.0367    0.6568   -0.0412
   -0.6561   -0.5569   -0.2040
   -2.3892         0         0
    2.3420    1.4692    1.4429
    1.6226   -2.7368    6.9084
    0.8779   -2.5897    5.0348
    0.3211    2.4517    2.0370
   -1.4461    2.4517   -6.2970
    2.3420    0.2941    0.0640
   -0.6561    0.9702   -0.5981
    2.8155    1.6268    0.7725
   -3.0367   -2.1466   -0.5303
   -2.2403    1.6268   -2.2699
   -2.4378   -0.5569   -0.1845
    1.6452   -1.3602    1.7647
    1.6452    0.6568    0.4589
    0.8779   -0.8750    0.5596
    2.1812   -0.2777    0.0580
         0   -2.7465         0
   -2.3892    0.9702   -0.5797
   -2.4378   -0.2777   -0.0479
    1.6452   -1.9102    3.8557
   -0.6561   -1.3602   -1.1040
   -0.6561    3.1405   -5.5192
   -0.6561   -0.8750   -0.4252
   -0.3282    1.6268   -0.8713
    2.8155    0.2941    0.0298
    1.6452   -0.8750    0.7255
         0    3.1405         0
   -0.6561    0.2941   -0.0515
   -2.2403    1.4692   -1.5734
    2.1812   -1.2284    1.3447
    1.1353    0.9702    0.8071
    2.8155    2.4517    2.0035
    1.6452         0         0
    0.5747    0.6568    0.2119
    0.8779   -1.9102    2.6087
   -0.6561   -2.5897   -4.1414
   -1.1726   -1.3602   -1.5519
   -1.6408   -1.2284   -1.6456
   -1.6408    2.4935   -5.7040
    2.3420    2.4935    4.1943
   -2.4378   -1.3602   -1.2444
    0.8779         0         0
   -1.6408    2.2143   -5.2194
         0   -0.8750         0
   -2.4378    2.2143   -3.1437
    1.6226   -0.8750    0.6925
   -3.0367   -2.7465   -0.8393
   -2.2403   -0.2777   -0.0660
    0.8779   -0.5569    0.2497
   -1.1726   -1.2284   -1.3088
   -3.0367    0.9702   -0.1025
    1.1353         0         0
    2.8155         0         0
   -2.3892   -2.5897   -4.3769
         0    0.2941         0
   -0.6561   -2.1466   -2.9544
   -0.3282   -1.3602   -0.5756
   -1.4461   -1.9102   -3.5931
    1.6452    0.9702    0.8598
   -2.4378    1.4692   -1.4121
    0.5747   -2.7465    4.0659
   -1.4461   -0.2777   -0.0831
    1.6452   -0.5569    0.2915
   -0.9408   -1.3602   -1.5776
   -2.4378   -2.7465   -4.6345
    2.7766    2.4517    2.2811
    0.8779    1.4692    1.6311
   -1.4461    1.4692   -2.3538
   -2.3892    2.2143   -3.2240
    2.8155   -2.7368    2.6093
   -0.3282   -0.2777   -0.0265
   -3.0367   -0.8750   -0.0802
   -2.3892    0.6568   -0.2736
   -0.9408   -1.9102   -2.9356
   -0.3282   -2.7368   -2.2260
    0.5747   -2.5897    3.4151
   -3.0367    2.4517   -0.6186
   -1.6408    0.9702   -0.8859
   -2.2403    0.9702   -0.7634
   -1.6408    0.2941   -0.0941
   -2.2403   -0.5569   -0.2557
   -0.3282   -1.2284   -0.5258
    1.6452    1.6268    2.8368
   -1.1726    1.6268   -2.5169
   -1.4461         0         0
    2.8155   -2.1466    1.5603
   -0.9408   -2.7465   -5.8475
   -0.6561    1.2240   -0.9349
    1.1353   -2.7368    7.3223
         0    2.4517         0
    2.1812    2.4517    5.2345
    2.7766    1.6268    0.9472
    2.8155   -1.2284    0.4521
    2.1812         0         0
    1.6452    1.2240    1.4644
    1.6226    1.6268    2.4114
   -2.4378   -1.2284   -0.9314
   -2.4378   -0.8750   -0.4896
    0.5747    1.2240    0.8144
    1.6226    2.4517    6.5878
    2.3420    0.6568    0.2847
   -0.3282   -2.1466   -1.5560
    1.6226   -2.5897    6.9770
    1.1353   -0.2777    0.0694
    2.3420   -0.8750    0.5102
    2.7766    1.2240    0.4914
   -2.4378   -1.9102   -2.2395
    2.8155    3.1405    3.3142
   -1.6408   -2.5897   -6.4385
   -0.6561    2.2143   -3.2806
    2.1812    3.1405    7.3156
    2.7766   -0.8750    0.2474
   -2.2403   -0.8750   -0.6135
   -3.0367         0         0
   -1.1726   -1.9102   -3.2570
    1.6226    2.2143    5.1799
    2.3420   -0.2777    0.0552
    2.1812   -2.7465    6.4689
    0.5747    0.2941    0.0439
   -3.0367    3.1405   -1.0290
   -0.3282    2.2143   -1.6771
   -1.6408   -0.5569   -0.3280
   -0.6561    2.4517   -3.3230
   -3.0367   -1.3602   -0.2016
    2.7766   -1.3602    0.6383
   -2.4378    2.4935   -4.3512
   -0.3282    0.6568   -0.1386
   -1.4461    2.4935   -6.1866
   -2.2403    1.2240   -1.1905
    2.1812    1.6268    2.3143
    0.5747   -1.3602    0.9355
    2.8155   -1.3602    0.6201
   -1.4461   -2.7465   -6.7374
    2.3420    2.2143    3.8468
    1.6452   -2.7368    7.4364
    2.8155   -0.8750    0.2388
    2.8155   -1.9102    1.2073
    1.1353   -0.8750    0.7296
   -3.0367   -0.5569   -0.0296
    1.6452   -2.5897    6.4752
    2.7766    0.9702    0.3297
   -1.1726   -2.7368   -6.4238
    2.1812   -2.5897    5.0885
    0.8779    2.2143    4.0868
   -0.6561    0.6568   -0.2549
         0   -1.9102         0
    1.6226   -0.5569    0.2952
    0.3211    0.2941    0.0256
   -2.2403   -2.7368   -5.6841
    2.1812    0.9702    0.7690
         0    1.4692         0
   -2.3892   -0.5569   -0.2301
    1.6226   -1.3602    1.7238
    1.6226    0.2941    0.0915
    2.7766    3.1405    3.6824
    2.8155    1.2240    0.4349
    1.1353   -1.9102    3.1435
   -2.4378         0         0
    0.3211   -1.9102    1.1063
   -1.6408    3.1405   -9.9592
   -0.9408    0.2941   -0.0735
    0.3211   -0.8750    0.2396
    0.3211   -0.5569    0.0982
    0.5747    2.2143    2.5816
