      x1        x2         z
    2.8666    0.3226    0.0059
    2.2370    2.8027    0.0000
    1.9628         0    0.1342
    2.1128   -1.7931    0.1408
   -2.9369    0.5511    0.0178
   -1.3664    2.9243    0.0200
    0.9481   -0.8842    0.9598
   -2.7638   -0.2792    0.0080
   -1.8973   -1.7931    0.0003
   -1.8973    1.4013    0.3913
    0.2933    1.7445    0.1161
   -1.8860         0    0.1521
   -2.9369   -3.0484    0.0000
   -0.5923   -1.3024    0.0700
    1.9628    2.3240    0.0000
   -2.9369    2.8027    0.0009
    2.2370   -1.9031    0.1041
   -1.3664    1.7445    0.4759
    0.9481   -1.3024    0.9313
   -2.7638    0.8699    0.0446
   -0.9412    1.2464    0.8824
         0    1.2464    0.3518
   -1.8973   -1.9031    0.0002
   -0.5923   -1.3962    0.0753
    2.1128    2.9243    0.0000
   -0.5923    1.4013    0.6793
   -2.7638    2.3240    0.0073
   -2.4850    1.2464    0.0963
   -2.4850    0.8699    0.1113
    0.2933    2.9243    0.0044
   -1.1384    2.9243    0.0258
   -1.8860    0.3226    0.2809
   -0.2701    0.8699    0.5432
   -0.2701   -3.0484    0.0028
   -2.7638    0.3226    0.0267
   -0.2701   -1.3024    0.1801
   -0.2701   -0.5885    0.2260
    1.1378    2.8027    0.0004
   -1.8860    0.5511    0.3643
    0.2933   -0.5885    0.5170
    0.6269   -0.8842    0.8586
    0.2933   -1.3024    0.5720
   -1.8860    2.0433    0.1483
   -1.8860   -2.2171    0.0001
   -0.5923   -0.5885    0.1243
   -1.8860    1.7445    0.2661
   -1.3664   -3.0484    0.0001
    2.8666   -2.7761    0.0012
    1.1378   -1.9031    0.4294
   -0.5923    1.7445    0.4689
    2.1128   -0.5885    0.2406
   -0.5923         0    0.3094
   -0.2701    2.8027    0.0209
   -1.3664   -1.3962    0.0059
    1.3606    2.3240    0.0006
    2.1128    1.7445    0.0002
   -1.3664   -1.3024    0.0070
   -1.3664   -0.5885    0.0742
   -2.7638   -1.9031    0.0000
   -2.4850    1.7445    0.0592
    1.9628    1.2464    0.0026
    1.9628    2.9243    0.0000
    0.6269    2.3240    0.0128
   -1.8860    2.8027    0.0183
   -1.1384    1.4013    0.9067
    2.8666   -0.5885    0.0265
    0.2933   -0.2792    0.3862
         0    0.3226    0.2704
   -1.8860   -0.2792    0.0853
    2.1128    1.4013    0.0010
    0.2933    0.8699    0.2188
   -1.1384   -0.8842    0.0364
    0.6269    1.7445    0.0450
    1.1378    1.4013    0.0109
   -1.1384    0.8699    0.8878
    2.2370    0.3226    0.0384
         0   -1.7931    0.2055
   -0.2701    2.0433    0.2131
   -2.9369   -2.7761    0.0000
    0.9481    1.2464    0.0273
   -1.3664   -1.7931    0.0022
    2.6259   -2.7761    0.0030
    0.6269   -0.2792    0.5132
   -2.4850         0    0.0392
    0.9481    2.0433    0.0077
    1.9628    1.7445    0.0003
    2.8666         0    0.0124
    2.1128   -1.3024    0.2423
    0.6269   -0.5885    0.7876
   -0.2701    1.7445    0.3605
    2.1128    2.3240    0.0000
    2.2370    2.3240    0.0000
   -2.4850    2.3240    0.0178
    0.2933   -3.0484    0.0086
    1.1378    1.7445    0.0064
    2.2370   -1.3962    0.1680
    0.6269   -1.9031    0.3784
   -1.8973    0.8699    0.4814
   -2.7638         0    0.0164
    1.9628    0.8699    0.0122
    1.9628    0.5511    0.0331
   -1.8860   -1.9031    0.0002
   -2.4850    2.9243    0.0027
   -0.9412    0.8699    0.9534
   -1.3664   -2.7761    0.0002
   -1.1384    2.3240    0.1699
   -1.1384    0.5511    0.8368
   -1.1384         0    0.3805
    2.2370   -0.2792    0.1274
   -2.4850   -2.7761    0.0000
    2.2370    1.7445    0.0001
    2.2370   -1.3024    0.1993
    2.8666    2.8027    0.0000
   -1.3664    2.8027    0.0312
    1.9628   -0.8842    0.4030
   -2.9369   -1.9031    0.0000
    2.1128    0.3226    0.0535
    0.9481    2.9243    0.0005
    2.2370   -3.0484    0.0034
    1.1378    0.5511    0.0943
    2.6259   -1.9031    0.0291
   -0.9412   -0.5885    0.1072
   -1.8973   -0.8842    0.0121
   -2.7638   -3.0484    0.0000
   -1.1384   -3.0484    0.0002
    0.6269    1.4013    0.0640
    1.1378   -1.3024    0.8438
   -2.7638    2.0433    0.0144
    2.8666   -0.8842    0.0285
    1.3606   -0.5885    0.7053
   -1.3664    0.5511    0.7679
   -0.9412    0.5511    0.8812
   -0.9412   -2.7761    0.0010
    0.6269    2.0433    0.0219
    1.9628   -1.9031    0.1647
    0.6269         0    0.3180
         0   -0.8842    0.3958
   -1.3664   -0.8842    0.0290
    2.8666    1.4013    0.0001
   -0.2701   -2.2171    0.0435
    1.3606    2.9243    0.0001
   -2.7638    1.4013    0.0344
    2.6259   -0.5885    0.0566
   -1.1384   -2.2171    0.0025
   -0.9412   -2.2171    0.0056
   -2.7638    1.2464    0.0461
    1.3606   -2.2171    0.1849
    2.6259   -0.2792    0.0393
   -1.3664    0.8699    0.9025
    1.9628   -1.3962    0.3051
    1.1378   -1.3962    0.8875
    0.9481   -0.5885    0.8334
    2.1128    1.2464    0.0018
         0    0.8699    0.3956
         0   -2.2171    0.0768
    1.3606    1.7445    0.0024
    1.9628   -1.7931    0.2149
   -0.2701    1.2464    0.5383
   -0.2701   -0.8842    0.2138
   -1.1384   -1.9031    0.0050
   -2.4850   -1.7931    0.0000   
   -2.4850    2.8027    0.0046
    1.1378   -3.0484    0.0141
   -2.7638    2.9243    0.0011
    1.3606   -1.9031    0.4043
    0.6269   -3.0484    0.0135
   -1.3664   -0.2792    0.1574
         0   -1.3024    0.3454
    0.9481    2.8027    0.0008
    0.2933    2.3240    0.0297
    0.2933   -1.9031    0.2738
   -1.1384   -0.2792    0.1890
    2.6259    0.3226    0.0117
    1.9628   -0.5885    0.3141
   -1.8973    2.3240    0.0791
   -1.8973   -2.2171    0.0001
   -0.2701   -1.7931    0.1134
         0   -0.5885    0.3618
    1.9628    2.0433    0.0001
   -2.9369    1.4013    0.0214
   -2.4850    0.3226    0.0739
    1.3606    0.5511    0.0747
    1.1378    1.2464    0.0175
   -1.8860   -0.5885    0.0394
         0    2.0433    0.1321
    2.1128   -1.9031    0.1246
   -0.2701    1.4013    0.4562
   -1.8860   -0.8842    0.0125
   -1.3664   -2.2171    0.0009
         0   -1.3962    0.2932
    2.8666   -3.0484    0.0005
   -1.8973   -0.5885    0.0343
   -0.9412    2.3240    0.1893
   -1.3664         0    0.3157
   -0.5923   -0.8842    0.0997
   -2.9369   -1.7931    0.0000
   -1.1384   -1.3024    0.0135
   -1.3664    2.3240    0.1656
    2.1128    0.8699    0.0086
    0.6269    0.5511    0.1344
   -2.4850   -3.0484    0.0000
   -1.8860   -1.7931    0.0003
   -0.5923    2.8027    0.0346
    2.6259   -2.2171    0.0165
   -0.9412    1.7445    0.6214
   -1.1384    1.2464    0.8889
    0.9481   -1.9031    0.4550
   -1.3664    1.4013    0.7961
    1.9628   -3.0484    0.0063
    2.8666   -1.7931    0.0157
   -0.5923    2.0433    0.3079
    0.9481    1.4013    0.0237
    2.1128    0.5511    0.0276
    2.2370    0.8699    0.0068
   -2.9369    2.0433    0.0078
   -0.2701   -2.7761    0.0085
    1.3606   -0.8842    0.7950
   -2.9369    1.2464    0.0232
   -1.1384    1.7445    0.6079
    0.9481   -2.7761    0.0453
   -2.9369   -0.5885    0.0021
   -0.9412         0    0.3828
         0   -1.9031    0.1718
    1.1378    2.3240    0.0017
   -1.8973   -2.7761    0.0000
   -0.9412    1.4013    0.8536
    1.1378    2.9243    0.0002
   -2.4850    1.4013    0.0998
    0.9481    0.5511    0.1188
   -2.9369    0.3226    0.0142
   -1.1384    2.8027    0.0404
    2.8666    2.3240    0.0000
   -0.5923    1.2464    0.7949
    2.1128   -1.3962    0.2601
   -2.9369         0    0.0080
   -1.1384   -2.7761    0.0004
   -1.8973   -1.3024    0.0024
   -1.3664    2.0433    0.2848
    0.6269   -1.3024    0.8261
    2.8666   -1.3024    0.0265
    0.6269   -1.7931    0.4399
   -0.5923    0.8699    0.9004
    2.1128   -0.2792    0.1793
    2.1128   -2.7761    0.0121
   -2.7638    0.5511    0.0355
   -0.5923    2.3240    0.1323
    2.6259   -1.7931    0.0405
    2.8666    2.0433    0.0000
    0.9481    2.3240    0.0041
   -2.9369   -2.2171    0.0000
    0.2933         0    0.2896
   -0.9412   -3.0484    0.0003
   -2.4850   -0.5885    0.0080
    1.9628   -2.7761    0.0180
   -2.9369   -0.2792    0.0047
   -2.7638   -1.7931    0.0000
   -1.8973    2.8027    0.0161
   -0.2701    2.9243    0.0136
    0.2933    0.3226    0.2394
   -1.8973   -0.2792    0.0958
    1.3606   -3.0484    0.0125
   -0.9412   -1.3962    0.0215
   -0.9412   -0.2792    0.2256
   -2.9369   -1.3024    0.0001
    2.6259   -3.0484    0.0012
   -1.3664    0.3226    0.5538
   -1.3664   -1.9031    0.0018
         0   -3.0484    0.0056
         0    2.9243    0.0092
    0.2933   -1.7931    0.3362
   -1.1384   -1.3962    0.0131
   -0.9412   -1.3024    0.0254
   -1.8973   -1.3962    0.0018
    1.3606   -1.7931    0.4573
    1.9628   -0.2792    0.2441
    1.3606    1.4013    0.0059
    1.3606    0.8699    0.0321
    0.2933    1.2464    0.1918
   -2.4850   -2.2171    0.0000
   -2.4850   -0.8842    0.0033
    0.2933    0.5511    0.2036
   -2.4850    2.0433    0.0347
   -0.5923   -3.0484    0.0012
    1.9628    0.3226    0.0682
    2.1128   -3.0484    0.0040
   -2.9369    0.8699    0.0241
   -0.2701   -1.3962    0.1894
   -2.7638    2.8027    0.0018
    0.9481    1.7445    0.0129
   -1.8973    2.9243    0.0118
    1.3606   -1.3024    0.8755
         0    2.3240    0.0582
    0.9481   -2.2171    0.2343
         0    2.8027    0.0130
   -0.5923   -2.2171    0.0176
    2.6259    2.8027    0.0000
    2.6259    1.7445    0.0000
   -0.5923    2.9243    0.0195
    2.8666    0.8699    0.0010
    1.1378    2.0433    0.0039
    1.1378   -0.8842    1.0553
    1.3606    1.2464    0.0089
   -0.2701   -1.9031    0.0949
    2.1128         0    0.1009
   -0.5923    0.5511    0.6787
    2.2370   -0.8842    0.1924
   -1.8860   -2.7761    0.0000
    0.9481   -1.3962    0.7925
    0.6269    0.3226    0.2091
   -1.1384    2.0433    0.3368
    2.2370   -1.7931    0.1086
   -1.8860   -1.3024    0.0027
   -0.2701    2.3240    0.0927
   -2.9369    1.7445    0.0126
   -2.9369    2.9243    0.0005
   -2.7638   -0.8842    0.0013
   -2.7638   -1.3962    0.0001
    0.2933    2.8027    0.0067
    1.1378   -1.7931    0.5732
         0    1.7445    0.1983
    2.8666    2.9243    0.0000
    2.8666    0.5511    0.0029
   -0.9412   -1.7931    0.0115
    0.6269    0.8699    0.0914
   -1.8973    1.2464    0.4530
         0    1.4013    0.3392
   -2.4850   -1.9031    0.0000
    0.6269   -2.2171    0.2040
    2.1128    2.0433    0.0001
    2.6259    0.8699    0.0020
    1.9628    1.4013    0.0013
   -1.8973    0.3226    0.2967
   -1.1384    0.3226    0.6311
   -0.9412    2.9243    0.0242
    1.3606   -0.2792    0.5138
    2.8666   -0.2792    0.0187
   -2.9369    2.3240    0.0043
    0.2933   -1.3962    0.5631
         0         0    0.2874
    2.6259   -0.8842    0.0740
   -2.7638   -1.3024    0.0002
   -0.9412   -1.9031    0.0109
    2.6259    2.9243    0.0000
   -0.5923   -1.9031    0.0344
    0.6269    1.2464    0.0738
   -1.1384   -0.5885    0.0872
   -0.2701   -0.2792    0.2281
   -1.8973   -3.0484    0.0000
   -1.1384   -1.7931    0.0055
   -0.2701         0    0.3142
    2.6259    2.3240    0.0000
    0.9481    0.8699    0.0561
   -2.7638    1.7445    0.0244
    2.2370         0    0.0852
   -1.8860    0.8699    0.4804
