      x1        x2         z
   -1.1920    2.2574    0.2957
    0.5755    2.7949    0.2891
    0.8435    0.8913    0.5035
    1.2239   -1.9257   -0.3337
    0.8435    0.6573    0.4433
    0.8435   -1.2640   -0.6821
   -1.5536   -1.3680   -0.0152
    2.4630         0         0
    2.8433    0.6573   -0.5816
   -1.9920   -0.9405    0.3115
   -0.3214    1.6415    0.9981
    2.0622    0.8913   -0.3498
   -1.1920   -1.9257   -0.3264
    2.4630   -2.6679    0.3705
   -0.6370    2.4471    0.4911
    0.5755   -1.3680   -0.7588
    2.4630   -0.6306    0.4678
   -0.6370   -2.3063   -0.6104
    3.0094    1.1991   -0.9625
    2.4630    2.4471   -0.5251
    1.2239   -0.9405   -0.2722
   -0.6370         0         0
    2.8433    1.8947   -0.9617
   -1.1920   -2.6679   -0.1629
    2.8433    0.3058   -0.2743
    0.5755   -0.9405   -0.6232
    1.6545    2.4471   -0.0546
    2.0622   -2.7281    0.1839
   -2.4522    2.2574   -0.6510
    0.5755    0.6573    0.4651
         0    1.6415    1.0845
    2.4630   -1.9257    0.7247
   -1.1920    0.6573    0.2248
    1.5835         0         0
    3.0094   -2.3063    0.7466
    0.8435    2.4471    0.4560
    0.8435   -2.7281   -0.2496
   -1.5536   -0.6306   -0.0107
         0    0.3058    0.2865
   -2.4522    1.8947   -0.7241
   -2.7931    1.1991   -0.8219
    2.0622    1.1991   -0.4643
    2.4630    2.2574   -0.5644
   -2.4584    2.3015   -0.6074
    1.5835    0.3058   -0.0039
   -2.4584    2.2574   -0.6143
    1.6545         0         0
    0.8435   -0.6306   -0.3601
         0   -1.3680   -0.9310
   -0.9285   -2.3063   -0.4826
    3.0094    0.6573   -0.5822
    3.0094    2.2574   -0.8357
    0.5755    0.3058    0.2372
   -2.4584   -2.7281    0.3208
   -0.3214   -1.9257   -0.8451
   -2.4522   -2.3063    0.6233
    2.0622   -2.5350    0.2628
    0.8435    2.2574    0.5140
    0.2858   -1.2640   -0.9303
    2.0622    1.8947   -0.4819
    0.5755   -2.7281   -0.3677
    0.5755   -1.2640   -0.8334
   -0.3214    2.3015    0.6739
   -0.3214    1.1991    0.9049
   -2.4584   -1.3680    0.7405
   -0.3214   -1.2640   -0.8756
    0.5755   -0.2821   -0.2497
    2.4630   -2.3063    0.5583
   -1.8210   -0.6306    0.1351
    2.4630   -2.7281    0.3102
    1.5835    1.6415   -0.0138
    2.4630   -0.2821    0.2145
   -2.7931   -0.6306    0.6037
   -0.6370    2.7949    0.2837
   -1.5536   -2.6679   -0.0084
   -1.9920         0         0
   -1.1920    1.8947    0.3269
   -1.8210   -0.2821    0.0704
    0.8435    2.7949    0.2372
    3.0094    0.8913   -0.6981
    1.6545    2.2574   -0.0701
    1.5835    0.8913   -0.0101
   -2.4584    0.6573   -0.4919
    0.2858    1.1991    0.9699
    0.5755    1.8947    0.7436
   -2.7931   -2.6679    0.4525
   -0.9285    2.2574    0.4475
   -1.8210   -2.3063    0.1933
   -1.9920   -0.6306    0.2240
    1.6545   -1.9257    0.0853
   -2.4522   -1.3680    0.7023
    0.8435   -1.3680   -0.6236
    1.2239    2.3015    0.2550
   -2.7931   -0.9405    0.6990
   -1.5536   -1.9257   -0.0166
    0.2858    1.6415    0.9172
    2.8433    2.2574   -0.7380
    3.0094   -1.3680    0.9891
    2.8433         0         0
   -1.9920   -2.6679    0.1710
   -1.9920    2.2574   -0.3306
   -0.9285   -0.6306   -0.3686
    1.5835   -2.5350    0.0075
   -1.5536    0.6573    0.0097
   -0.9285    0.3058    0.1639
    3.0094    1.6415   -1.0567
   -0.9285   -2.7281   -0.2256
   -2.4584         0         0
    1.6545    0.8913   -0.0689
   -2.4584    1.1991   -0.7417
   -0.9285   -2.6679   -0.2908
    2.8433   -2.7281    0.4155
   -1.9920   -0.2821    0.1119
    0.5755    2.4471    0.5761
   -0.3214         0         0
         0   -2.6679   -0.4338
   -1.9920   -2.3063    0.2941
    0.8435   -0.2821   -0.1845
    2.0622   -2.3063    0.3764
   -1.8210    1.6415   -0.2415
   -1.9920    2.7949   -0.1268
    1.2239   -0.6306   -0.2012
         0    2.7949    0.3221
   -1.8210    2.4471   -0.1593
    2.0622    2.7949   -0.1565
   -1.9920    0.6573   -0.2713
   -0.6370   -2.6679   -0.3576
    1.6545   -2.5350    0.0473
    0.2858   -2.3063   -0.6981
    0.5755   -0.6306   -0.5030
   -2.4584   -0.2821    0.2262
    0.8435   -0.9405   -0.5405
    0.2858    0.3058    0.2863
   -2.4522   -2.5350    0.4537
    2.8433    1.6415   -0.9791
   -2.4584   -2.3063    0.5964
   -2.7931    1.6415   -0.8764
   -1.8210    1.8947   -0.2253
    2.0622    1.6415   -0.4614
   -0.9285    2.7949    0.1863
    1.5835    2.3015   -0.0098
   -2.7931    2.2574   -0.7694
    2.0622   -1.2640    0.4632
   -1.8210   -2.7281    0.1073
    3.0094   -2.5350    0.5933
    1.2239    2.2574    0.2415
   -0.6370    0.8913    0.6028
    1.6545   -1.2640    0.0815
    0.5755   -1.9257   -0.8084
   -1.5536    1.6415    0.0158
   -1.1920    0.3058    0.1190
    2.0622   -2.6679    0.2052
    1.2239   -1.2640   -0.3043
   -1.5536   -0.9405   -0.0126
         0    1.1991    0.9919
   -0.9285   -1.9257   -0.5798
    0.8435    1.1991    0.5608
   -2.7931    2.7949   -0.2998
   -2.4522         0         0
    1.2239    1.8947    0.3066
   -1.1920    1.6415    0.3824
    2.8433    2.4471   -0.6486
   -2.4584   -2.6679    0.3263
    0.5755   -2.6679   -0.3447
   -1.5536    1.8947    0.0150
    1.2239    0.8913    0.2518
    1.6545    2.3015   -0.0610
   -2.4522    1.1991   -0.7277
         0   -1.2640   -0.8614
    2.8433   -2.5350    0.5551
   -1.5536   -2.3063   -0.0129
    0.8435    0.3058    0.2019
   -1.1920    2.4471    0.2442
    2.8433    0.8913   -0.7674
    2.4630    1.8947   -0.7446
   -0.3214    0.8913    0.6816
    0.5755    0.8913    0.6953
   -1.8210   -1.9257    0.2293
    1.2239   -2.5350   -0.1971
   -0.6370    0.3058    0.2642
   -2.4522    2.4471   -0.5251
   -1.8210   -2.6679    0.1204
    3.0094    2.7949   -0.3677
   -2.7931    1.8947   -0.9611
   -1.1920   -0.6306   -0.2100
   -1.5536    2.2574    0.0137
    2.4630    0.3058   -0.2432
    1.6545   -1.3680    0.0840
    0.5755    2.3015    0.6252
    1.6545    0.6573   -0.0511
   -1.5536    2.3015    0.0118
   -0.9285    1.1991    0.5279
    1.6545   -0.2821    0.0221
    0.8435    1.6415    0.6950
    1.2239   -1.3680   -0.3483
   -1.9920    2.3015   -0.3096
    0.5755         0         0
   -2.4522   -1.9257    0.7729
   -0.9285   -1.2640   -0.5193
   -0.9285         0         0
    2.4630    2.7949   -0.2824
   -1.1920   -2.5350   -0.2013
   -2.4584    2.7949   -0.2716
