      x1        x2         z
    0.9437   -1.8447   -0.0288
   -1.4482   -1.0446   -0.0782
    0.6109   -1.4458   -0.1848
    1.5867    1.8143    0.0059
    0.9437   -1.9764   -0.0156
    1.3085    0.1830    0.0667
    0.9437   -1.4458   -0.1009
    2.1163   -1.9764   -0.0004
   -1.7202    1.5012    0.0106
   -1.7202   -1.9764   -0.0018
    0.6109   -0.8098   -0.5196
    2.1163    1.9573    0.0005
   -0.6339   -0.8098   -0.4778
   -1.9888   -0.1999   -0.0072
    1.5867   -0.6568   -0.0621
    0.8010    1.5012    0.1118
    0.9437    0.8794    0.2656
   -0.6339    0.5490    0.4772
   -0.1989    1.7047    0.1138
   -1.9888         0         0
    1.3085    1.7047    0.0212
   -0.6339    0.8794    0.5182
    1.3614   -1.4458   -0.0354
    0.1872   -1.9764   -0.0368
    1.3614   -0.1999   -0.0583
   -0.1989    0.8794    0.6171
   -1.9066   -1.0446   -0.0167
    1.3614    1.5012    0.0334
    1.5867    1.5012    0.0158
    1.3614   -0.8098   -0.1069
    0.6109   -0.6568   -0.5616
   -1.9888   -0.8098   -0.0130
    1.9191    0.1830    0.0093
   -1.7202    1.8143    0.0038
    0.8010    1.7047    0.0593
   -1.4482    1.7047    0.0145
   -1.4482    0.1830    0.0467
    1.9191   -1.1440   -0.0118
   -1.9888   -1.1440   -0.0089
    2.1163   -1.7458   -0.0010
    0.9437    1.5012    0.0808
   -0.1989   -1.0446   -0.5265
   -0.7881    1.9573    0.0211
   -1.0969    0.5490    0.2188
    0.1872    1.9573    0.0372
    1.9191    1.5012    0.0050
   -1.0969    0.1830    0.0954
   -0.7881         0         0
         0   -1.4458   -0.2456
   -1.0969    1.9573    0.0127
   -1.4482   -0.6568   -0.0893
    0.8010    0.8794    0.3579
    0.9437    0.1830    0.1501
         0    1.0199    0.6245
    1.3614   -1.7458   -0.0138
    0.4345   -1.0446   -0.4424
    1.3614         0         0
    0.1872   -0.6568   -0.7959
    1.3085   -1.7458   -0.0172
    1.5867    1.9573    0.0035
   -0.6339   -1.0446   -0.3791
    0.8010    1.0199    0.3249
         0    0.3689    0.6299
   -0.7881    1.7047    0.0630
   -1.0969   -0.1999   -0.1214
   -0.4071    1.7047    0.0902
   -0.4071    0.8794    0.5691
   -1.4482    1.9573    0.0048
   -1.9066   -0.6568   -0.0216
    0.6109    1.0199    0.3832
         0         0         0
   -0.6339   -1.4458   -0.1774
   -1.9888    1.5012    0.0037
   -1.0969    1.0199    0.1716
   -1.9888   -1.0446   -0.0113
   -0.9249    1.8143    0.0293
   -1.9066   -1.1440   -0.0129
    0.6109    1.7047    0.0784
    0.8010    0.3689    0.3284
    0.4345    0.1830    0.2721
   -1.0969    1.5012    0.0583
   -1.4482    0.3689    0.0776
    1.3085   -0.8098   -0.1396
   -0.6339    1.7047    0.0700
   -1.7202    0.3689    0.0323
    1.3614    0.1830    0.0537
   -0.6339   -1.7458   -0.0588
   -0.6339    0.3689    0.4556
    0.1872   -1.7458   -0.0921
    2.1163   -1.0446   -0.0071
   -1.9066    1.9573    0.0011
    0.9437    1.7047    0.0455
    0.1872    1.7047    0.1052
    0.6109   -1.0446   -0.3750
   -1.7202   -1.0446   -0.0304
    0.6109   -1.7458   -0.0654
   -1.9066   -0.8098   -0.0208
    0.1872    0.5490    0.6737
   -0.9249   -0.6568   -0.3504
   -0.9249    0.1830    0.1554
    1.9191    1.2694    0.0097
    0.6109   -0.3841   -0.4310
    1.3614    1.8143    0.0106
    0.8010   -0.8098   -0.4050
   -1.9888    0.3689    0.0123
    0.8010   -1.7458   -0.0467
   -1.7202    0.1830    0.0193
    0.4345   -1.4458   -0.2131
    1.3614    1.7047    0.0179
    1.9191   -1.7458   -0.0024
   -1.9066   -1.8447   -0.0018
   -1.9888    1.0199    0.0125
   -1.4482    1.5012    0.0282
    0.1872    1.2694    0.3785
   -0.9249         0         0
    0.4345         0         0
   -0.9249   -1.4458   -0.1133
   -0.1989    1.5012    0.2101
    2.1163   -0.6568   -0.0085
    0.9437    1.0199    0.2628
   -1.0969   -1.9764   -0.0111
   -1.7202   -0.8098   -0.0378
    0.4345    1.9573    0.0334
   -0.6339   -0.3841   -0.4435
    1.3614    0.8794    0.1076
    0.9437   -0.6568   -0.2966
    1.5867   -0.1999   -0.0278
    0.8010   -1.4458   -0.1183
   -1.9888    1.8143    0.0013
   -0.9249    0.3689    0.2745
   -0.9249    1.5012    0.0895
    2.1163   -0.3841   -0.0067
   -0.1989    0.3689    0.5912
         0    1.8143    0.0682
    1.3085   -0.1999   -0.0723
    1.9191    1.7047    0.0029
    0.4345   -1.8447   -0.0535
   -1.0969         0         0
   -0.6339    1.8143    0.0526
         0    0.5490    0.7202
    0.9437         0         0
    1.3085    0.5490    0.1282
   -0.7881   -0.3841   -0.3658
   -0.7881   -1.8447   -0.0321
    1.3085    1.8143    0.0131
   -1.7202    1.2694    0.0187
   -0.7881    1.0199    0.2995
    0.1872   -1.1440   -0.4405
   -0.4071    0.5490    0.6203
    1.3614    0.5490    0.1276
    1.3614   -0.3841   -0.1078
   -0.9249    0.8794    0.2746
   -1.4482    1.8143    0.0096
   -1.9066         0         0
    2.1163   -0.8098   -0.0078
   -0.7881   -1.0446   -0.3324
    1.3085    0.3689    0.1216
   -0.1989    0.1830    0.3417
    0.1872         0         0
   -0.7881   -1.7458   -0.0478
    0.4345   -1.9764   -0.0302
   -0.4071   -1.8447   -0.0563
         0    1.7047    0.0977
   -1.9888   -0.6568   -0.0138
    1.5867   -1.9764   -0.0030
    1.3614   -1.1440   -0.0789
   -0.4071    1.2694    0.3412
    0.4345    0.3689    0.5558
    2.1163         0         0
   -0.7881   -1.1440   -0.2498
    0.9437   -1.1440   -0.2070
    0.4345    1.5012    0.1773
   -1.9066    0.1830    0.0099
    0.6109    0.3689    0.4371
   -0.4071    1.0199    0.5002
    1.9191    1.8143    0.0017
    1.9191    0.8794    0.0190
   -1.9888    1.9573    0.0008
    1.3085    1.5012    0.0358
   -0.4071   -0.6568   -0.6173
    0.1872    0.1830    0.3638
    2.1163    1.2694    0.0042
    2.1163   -0.1999   -0.0045
    0.4345   -0.8098   -0.6717
    1.3085    1.9573    0.0079
    1.3614   -1.0446   -0.0823
   -1.4482    0.8794    0.0811
         0   -1.7458   -0.0964
   -1.9066    1.2694    0.0106
    1.9191   -0.1999   -0.0105
    1.9191   -1.9764   -0.0010
    0.1872    0.3689    0.6195
    0.4345   -1.7458   -0.0726
   -1.0969    1.2694    0.1091
   -0.9249   -1.1440   -0.2139
    1.3085         0         0
         0   -0.6568   -0.7215
    1.5867    0.8794    0.0625
   -1.9888   -1.9764   -0.0007
    1.9191   -0.6568   -0.0212
   -0.6339         0         0
    0.1872    0.8794    0.7460
   -1.4482    0.5490    0.0884
   -1.4482         0         0
   -1.4482   -1.4458   -0.0280
   -1.0969    0.3689    0.1971
    0.6109    1.9573    0.0293
    0.9437    1.9573    0.0181
    0.1872   -0.3841   -0.6311
   -1.4482   -1.7458   -0.0112
    2.1163    1.0199    0.0072
   -0.1989    1.9573    0.0387
    1.3085    1.0199    0.1135
   -1.4482   -1.9764   -0.0048
   -1.0969   -1.8447   -0.0191
   -0.4071         0         0
   -0.9249   -1.8447   -0.0259
    1.3614    1.2694    0.0624
   -0.7881    1.8143    0.0403
    1.5867    0.3689    0.0500
    0.1872    1.8143    0.0715
    1.9191    1.0199    0.0161
   -0.1989    1.2694    0.3555
    0.9437   -0.8098   -0.3035
   -1.9888   -0.3841   -0.0135
   -0.6339   -0.1999   -0.2308
    0.6109         0         0
    0.4345    1.7047    0.0969
   -1.9066   -1.4458   -0.0060
   -1.0969   -1.1440   -0.1516
    1.5867    1.2694    0.0289
    0.6109   -1.8447   -0.0483
    1.3085   -1.4458   -0.0458
   -0.9249   -1.7458   -0.0394
    2.1163    0.1830    0.0043
    0.9437   -0.1999   -0.1452
    0.6109    1.2694    0.2384
   -1.9066   -1.9764   -0.0009
   -1.0969   -0.8098   -0.2242
         0   -1.0446   -0.6023
         0   -1.8447   -0.0686
   -0.6339   -1.8447   -0.0397
   -0.7881    0.1830    0.1796
   -0.4071    0.3689    0.5853
   -1.7202   -1.7458   -0.0051
   -1.9888    1.2694    0.0080
   -0.9249    1.0199    0.2576
   -0.7881    0.3689    0.3541
   -0.7881   -1.4458   -0.1364
   -1.4482   -1.1440   -0.0558
   -0.6339    1.9573    0.0287
         0   -1.1440   -0.4790
    1.5867    0.5490    0.0667
    0.4345   -0.3841   -0.5763
    1.9191    0.5490    0.0199
   -0.9249    1.9573    0.0175
   -0.4071   -1.4458   -0.2002
    0.8010    1.9573    0.0232
    0.8010   -0.6568   -0.4200
   -0.1989   -1.8447   -0.0661
    0.8010    0.5490    0.4213
   -1.4482   -1.8447   -0.0080
   -1.0969    1.8143    0.0234
    2.1163    0.5490    0.0093
   -1.9888   -1.4458   -0.0046
    0.8010   -1.9764   -0.0178
         0    1.2694    0.3540
    1.3085   -1.9764   -0.0062
    0.4345    1.0199    0.5248
    1.3614   -0.6568   -0.1147
    0.8010   -1.0446   -0.2848
   -1.9888   -1.7458   -0.0019
    1.9191   -1.8447   -0.0015
    0.4345   -1.1440   -0.3839
    1.5867         0         0
   -0.4071   -1.1440   -0.4361
    1.9191    1.9573    0.0009
    0.4345   -0.6568   -0.6991
   -1.0969   -0.6568   -0.2244
    1.3614   -1.8447   -0.0106
         0    0.1830    0.3464
    0.9437    1.2694    0.1680
   -1.9888    0.8794    0.0140
    0.8010    1.8143    0.0410
    2.1163    0.3689    0.0077
   -1.0969   -1.4458   -0.0675
   -0.6339    1.5012    0.1378
   -0.9249    1.7047    0.0495
    1.5867   -1.4458   -0.0191
    0.6109    0.8794    0.4657
   -0.7881    1.2694    0.1848
   -1.9066    1.8143    0.0019
    1.3085   -1.8447   -0.0109
   -1.7202    1.9573    0.0019
   -0.1989         0         0
         0   -0.8098   -0.6915
   -1.9066    1.7047    0.0030
    0.1872    1.0199    0.5244
   -0.1989   -0.1999   -0.3744
    1.3614    1.0199    0.0909
    1.5867   -1.0446   -0.0446
   -0.4071   -1.9764   -0.0328
    0.8010   -0.3841   -0.3194
    0.4345    0.5490    0.6684
    1.9191    0.3689    0.0145
         0   -0.3841   -0.6944
         0   -0.1999   -0.3931
    2.1163    1.8143    0.0008
   -0.4071    1.8143    0.0645
   -0.7881   -0.1999   -0.2148
    0.1872   -0.8098   -0.7897
    1.9191   -1.0446   -0.0132
    0.9437   -1.7458   -0.0358
         0   -1.9764   -0.0364
    1.5867   -0.3841   -0.0502
    1.5867   -1.1440   -0.0434
    0.9437    0.3689    0.2392
   -0.6339   -1.1440   -0.3549
   -1.7202    1.0199    0.0339
    1.9191         0         0
    2.1163   -1.1440   -0.0053
    0.8010    1.2694    0.2184
    2.1163    1.5012    0.0022
   -1.9888    1.7047    0.0019
    0.6109   -0.1999   -0.2705
    1.5867    1.7047    0.0084
   -0.1989    1.0199    0.6151
    1.3085   -1.0446   -0.1049
   -1.9066   -1.7458   -0.0023
    0.8010   -1.1440   -0.2772
   -0.9249   -0.3841   -0.2696
   -1.9888    0.1830    0.0064
    0.1872   -0.1999   -0.3533
   -0.4071    1.9573    0.0334
    0.6109    1.5012    0.1555
   -0.1989   -1.4458   -0.2584
   -0.7881   -1.9764   -0.0213
    0.1872   -1.0446   -0.5073
    0.8010   -0.1999   -0.2113
    0.8010         0         0
   -1.9888   -1.8447   -0.0013
    0.9437   -0.3841   -0.2664
   -0.6339   -1.9764   -0.0256
   -1.4482   -0.8098   -0.0931
   -0.1989    0.5490    0.7667
   -0.7881    0.5490    0.4016
   -0.1989   -1.1440   -0.4431
   -0.4071   -0.1999   -0.3303
   -0.4071   -1.7458   -0.0814
   -1.4482   -0.1999   -0.0441
   -0.1989   -0.6568   -0.8009
    0.1872    1.5012    0.2140
