      x1        x2         z
   -0.9943   -1.8438   -0.0248
    0.9241    1.8708    0.0228
    0.1847         0         0
   -1.8104    0.2042    0.0148
    0.1847    0.5707    0.8099
    0.5764   -0.3736   -0.4130
   -0.3847   -0.1869   -0.3016
         0    0.9375    0.7218
   -1.5350    1.2921    0.0346
    1.5281    0.7523    0.0704
    0.1847   -1.8438   -0.0578
    0.5764    0.3930    0.4440
   -1.8104    0.7523    0.0287
    0.9241   -0.3736   -0.2883
   -1.6783    1.6392    0.0085
   -1.6783   -0.9741   -0.0360
   -0.8780   -1.8438   -0.0283
    1.5431    1.2921    0.0346
   -0.6424    0.3930    0.4483
    1.5431    0.2042    0.0353
   -1.5350   -0.6599   -0.0682
   -1.5350   -1.7224   -0.0093
    2.0686   -1.8438   -0.0009
         0    0.7523    0.8003
   -1.9779    0.5707    0.0164
    0.5764    1.8708    0.0405
   -1.9779   -1.8438   -0.0014
    1.9040    1.2921    0.0097
   -1.5350   -0.8664   -0.0703
    2.0686    1.4368    0.0038
    0.7791   -0.6599   -0.4379
    0.9241   -1.7224   -0.0429
    0.9241    1.4368    0.1167
   -0.9943    0.5707    0.3093
    1.2509    0.7523    0.1468
   -1.6783    1.8570    0.0040
   -0.9943    1.2921    0.1386
   -0.2181   -0.6599   -0.7315
    0.3601   -1.1045   -0.4967
   -0.2181    1.2921    0.3402
   -1.5350   -0.3736   -0.0564
   -0.2181   -1.1045   -0.5147
   -0.6424    1.2921    0.2162
    1.9040    0.5707    0.0191
    0.7791   -1.8438   -0.0334
   -1.9779    0.3930    0.0122
   -0.2181   -0.3736   -0.5494
    1.5431    1.4368    0.0221
    1.9040   -0.8664   -0.0206
   -0.8780    1.4368    0.1109
   -1.8104    1.2921    0.0141
   -0.6424    0.7523    0.4991
   -0.9943    0.9375    0.2694
   -1.6783   -0.3736   -0.0359
    0.7791   -1.7224   -0.0578
   -0.9943   -0.6599   -0.3181
    0.7791    0.2042    0.2111
   -1.8104    0.3930    0.0244
   -0.8780    1.8708    0.0267
    2.0686   -1.1045   -0.0074
    0.3601   -1.8806   -0.0518
    0.5764    0.2042    0.2582
   -1.6783    1.8708    0.0035
   -1.8104    1.4368    0.0093
   -0.6424   -1.2601   -0.2389
         0    1.8708    0.0543
    1.9040    1.6392    0.0038
    0.3601   -1.8438   -0.0511
    1.5281   -1.7224   -0.0090
   -1.8104   -1.7224   -0.0036
         0   -1.8438   -0.0679
    2.0686   -0.9741   -0.0091
    1.9040   -0.9741   -0.0184
   -0.9943    1.6392    0.0467
   -1.6783   -1.7224   -0.0064
   -1.5350    0.2042    0.0333
    1.9040    1.4368    0.0070
    1.5281   -0.9741   -0.0591
   -0.6424   -0.1869   -0.2255
    0.3601   -1.2601   -0.3669
   -0.9943    1.4368    0.0960
    0.3601    1.8570    0.0522
    1.9040   -0.6599   -0.0231
         0         0         0
   -0.2181    1.4368    0.2173
   -0.3847    1.8570    0.0521
   -0.9943   -1.2601   -0.1486
    1.2509    1.2921    0.0823
   -0.6424   -1.8438   -0.0396
         0   -1.7224   -0.0974
   -1.3083         0         0
   -1.3083    1.8570    0.0101
   -1.3083    0.3930    0.1299
         0   -0.1869   -0.3371
    0.3601   -1.7224   -0.0856
   -0.9943   -1.8806   -0.0199
   -1.9779    1.8708    0.0011
    0.9241   -1.2601   -0.1586
   -0.9943    1.8708    0.0220
   -1.9779    1.4368    0.0053
    0.5764   -0.8664   -0.5009
   -0.8780   -1.7224   -0.0428
   -0.2181   -1.8806   -0.0505
    1.9040   -1.1045   -0.0152
   -0.9943    1.8570    0.0246
   -1.8104   -1.8438   -0.0025
    0.5764         0         0
    0.1847   -1.1045   -0.5198
    1.9040   -0.1869   -0.0086
   -1.3083    1.4368    0.0499
   -1.9779    1.6392    0.0026
         0   -1.2601   -0.4083
   -0.8780   -0.8664   -0.3580
   -0.6424    1.6392    0.0869
