      x1        x2         z
    0.5988    0.9247    0.5220
   -2.6090    1.1955   -0.7532
   -1.9530   -2.6738   -7.0709
   -2.6090   -0.6056   -0.1685
   -1.2405   -1.2848   -1.6584
   -1.9530   -2.7618   -7.2608
   -1.9530    2.0340   -3.9641
    1.9326   -2.7618    6.9725
    1.9256    2.1697    4.0171
   -1.5209   -0.3083   -0.0857
    1.6335    0.5414    0.2784
    1.3042   -1.7491    2.7552
   -0.2832   -2.1487   -1.1979
    3.0164   -2.3049    0.7089
    1.9256   -0.6056    0.3471
   -2.6090   -0.3083   -0.0474
    1.9326         0         0
   -1.9530   -1.5334   -2.1622
   -1.2405    1.8182   -2.8753
   -0.8614    0.5414   -0.2331
   -0.6029    0.2747   -0.0389
         0    0.5414         0
   -1.5209         0         0
    2.5560    1.8182    1.7035
    3.0164   -0.9637    0.1271
    0.5988   -2.1487    2.6650
   -0.6029   -0.9637   -0.5656
   -2.6090   -1.2848   -0.8234
    0.5988   -1.2848    1.0179
    0.2919   -0.9637    0.2563
   -2.6090    1.8182   -1.7834
    0.8891   -1.7491    2.4497
   -2.8625    1.3639   -0.5143
    1.6335    0.9247    0.9022
   -1.7004   -0.9637   -0.9484
   -1.7004   -2.6738   -6.7936
    1.9256    1.8182    3.0581
    0.5988   -2.7618    4.4240
    1.6335   -2.6738    7.4353
    0.2919   -2.3049    1.5621
   -2.8625   -0.3083   -0.0288
   -2.5647   -2.6738   -3.9828
   -1.7004   -2.1487   -4.8593
    0.5988   -1.7491    1.6986
   -1.9530   -1.7491   -3.0947
   -1.2405    3.0298   -8.0014
         0         0         0
    1.9326    1.8182    3.3382
   -1.2405    0.5414   -0.2878
    1.6335   -1.5334    2.5691
   -1.5209    2.0340   -4.1403
    1.3042    0.5414    0.2896
         0   -2.1487         0
    0.2919   -0.6056    0.1000
   -0.2832   -2.6738   -1.8885
    0.2919    2.1697    1.4625
    1.9256   -2.7618    7.8214
    2.5560   -1.2848    0.8477
   -2.8625         0         0
   -2.5647    2.1697   -2.3872
   -1.5209    0.2747   -0.0693
   -0.8614    2.1697   -3.2963
   -0.6029    2.0340   -2.3547
         0    0.2747         0
    0.2919   -2.7618    2.1679
    0.2919   -0.3083    0.0267
    0.8891   -2.6738    5.3945
    1.3042   -0.9637    0.9323
    1.9256   -1.5334    2.1547
   -2.5647    0.2747   -0.0378
    2.5853   -2.6738    3.5098
   -0.2832    0.2747   -0.0195
   -1.9530    1.1955   -1.2375
   -2.6090    0.9247   -0.4382
   -1.9530         0         0
   -2.8625   -2.7618   -2.0653
    2.5560   -1.5334    1.3268
         0    0.9247         0
   -0.6029    0.9247   -0.4731
    0.5988    3.0298    5.5706
   -1.2405    1.3639   -1.8790
    1.6335         0         0
   -1.2405    0.9247   -0.8116
   -0.6029   -1.7491   -1.7818
    2.5853   -0.3083    0.0478
    1.9256    0.5414    0.2565
   -1.5209    0.9247   -0.7863
    1.9326    1.1955    1.3840
   -1.7004         0         0
   -1.2405    2.1697   -4.4046
   -0.8614    0.2747   -0.0592
   -2.6090   -1.7491   -1.6182
   -0.2832    1.1955   -0.3822
    1.3042   -2.3049    5.5040
    1.9326   -1.5334    1.9814
   -1.7004   -0.3083   -0.0986
    1.9256    0.2747    0.0653
    1.9326   -1.2848    1.5111
    0.5988    2.1697    2.6222
    2.5560    2.1697    2.6298
   -0.8614    3.0298   -7.0252
    1.6335   -0.3083    0.0895
    1.3042   -0.3083    0.0952
         0    3.0298         0
   -2.5647   -1.5334   -1.2267
   -1.9530    0.9247   -0.7220
    2.5560         0         0
    1.9326    2.7781    7.0031
    0.8891         0         0
   -2.6090   -1.5334   -1.2467
   -2.8625   -1.7491   -0.8406
   -1.9530    3.0298   -8.0780
    2.5853    0.5414    0.1513
   -2.8625   -2.6738   -2.0893
   -1.5209   -2.3049   -5.0556
    2.5853    1.8182    1.6601
    1.3042   -1.5334    2.4419
   -0.8614    2.7781   -6.0528
         0    1.8182         0
   -1.2405    2.7781   -7.4084
    1.9326   -0.3083    0.0922
    0.5988    1.8182    1.8589
         0   -1.2848         0
   -2.6090   -2.7618   -3.9366
    1.6335   -0.9637    0.9518
   -1.5209   -2.1487   -4.8984
   -1.7004   -1.2848   -1.7967
    0.8891   -2.1487    3.7538
    0.8891    2.1697    3.6902
    2.5560   -2.1487    2.3036
   -0.2832   -1.5334   -0.7107
    1.9256    2.0340    3.6012
    0.2919    1.8182    0.9161
    1.9256    1.1955    1.2242
   -0.6029   -2.1487   -2.5856
         0   -2.3049         0
    0.2919    3.0298    2.4146
   -2.8625    1.8182   -0.8635
    1.9256   -2.6738    6.2982
    2.5853    3.0298    4.6789
    0.8891   -0.9637    0.6869
    1.6335   -2.3049    4.8338
   -1.7004    1.8182   -3.2858
   -1.7004    1.1955   -1.2957
         0   -1.7491         0
         0   -0.9637         0
    0.5988   -0.3083    0.0546
   -1.7004    1.3639   -1.9983
    0.8891   -2.3049    4.4258
   -0.6029   -0.3083   -0.0540
   -0.2832    0.5414   -0.0843
    1.6335   -0.6056    0.3402
    2.5560    2.0340    2.0772
    0.2919         0         0
    1.9256    2.7781    7.9112
   -0.2832    2.0340   -1.2515
    1.9256   -2.3049    5.2661
   -0.6029   -1.2848   -1.0163
   -1.5209    3.0298   -9.1085
    1.9326    2.0340    4.2049
   -2.8625   -0.6056   -0.1108
    1.6335    1.1955    1.4576
    2.5560    0.5414    0.1701
    0.8891    2.7781    5.5150
   -0.2832    0.9247   -0.2202
    1.9256         0         0
    1.9256   -1.7491    3.0247
    1.6335   -2.7618    7.7919
    2.5560   -0.6056    0.1855
   -0.6029    1.3639   -1.1286
   -1.2405   -1.5334   -2.1934
    0.8891    3.0298    6.9104
